# format: x, y, z, (trackId)+
411.434, -54.1235, 237.337, 413
414.47, 21.5345, 1227.86, 6180
383.938, 157.448, 1091.77, 932
381.335, 163.731, 755.241, 93
373.632, 180.543, 93.7676, 394
350.382, 222.339, 656.004, 5823
335.746, 243.862, 1505.19, 7103
245.125, 334.828, 380.537, 5028
216.838, 353.819, 653.725, 3290
156.224, 384.433, 1440.39, 421
48.9811, 412.1, 1233.05, 5298
49.0145, 412.097, 134.762, 399
0.373735, 414.962, 283.684, 402
-57.2937, 410.988, 45.9211, 884
-178.245, 374.752, 531.555, 474
-203.48, 361.678, 555.719, 5087
-205.316, 360.618, 575.343, 5087
-214.059, 355.556, 1257.03, 932
-218.089, 353.038, 645.824, 932
-242.74, 336.561, 14.7907, 932
-330.797, 250.61, 1590.29, 443
-338.423, 240.177, 1294.33, 4114
-368.223, 191.366, 387.196, 464
-384.45, 156.181, 699.037, 6249
-382.287, 161.535, 1279.89, 4114
-411.267, 55.3127, 1369.27, 4114
-414.962, -0.649061, 1540.23, 5931
-414.626, -16.8795, 939.872, 6532
-380.607, -165.367, 1066.21, 480
-379.511, -167.828, 1047.74, 480
-364.832, -197.743, 1467.61, 6438
-220.967, -351.239, 224.024, 433
-167.383, -379.709, 2.5102, 7233
-35.7438, -413.476, 49.689, 423
-33.4815, -413.635, 1630.87, 5827
-23.8141, -414.311, 1583.14, 6682
9.47158, -414.885, 639.384, 6196
19.3278, -414.54, 628.444, 6196
21.3469, -414.483, 811.834, 6196
29.7262, -413.897, 980.932, 6196
39.6884, -413.077, 794.414, 6196
43.049, -412.724, 966.192, 6196
42.4514, -412.786, 1148.85, 6196
37.5319, -413.303, 721.737, 6196
37.5319, -413.303, 703.799, 6196
37.5319, -413.303, 652.453, 6196
47.5588, -412.25, 852.797, 6196
48.1571, -412.187, 164.61, 449
47.4226, -412.264, 906.867, 6196
56.3223, -411.125, 1289.3, 6196
52.3156, -411.688, 1070.45, 6196
52.3156, -411.688, 1050.69, 6196
170.882, -378.151, 50.4318, 6196
178.662, -374.549, 157.454, 6196
183.145, -372.362, 133.105, 6196
183.145, -372.362, 83.7767, 6196
220.479, -351.544, 1285.15, 5830
221.126, -351.14, 774.401, 6609
335.229, -244.573, 691.56, 1956
411.442, -54.0696, -642.45, 1282
411.953, -50.378, -1390.38, 1281
413.252, -38.0213, -876.839, 407
413.522, -35.0873, -866.711, 407
414.314, -23.7699, -1544.96, 352
414.337, -23.4345, -1532.86, 352
414.391, -22.6693, -1516.63, 352
414.962, -4.10283, -888.071, 2552
377.511, 172.32, -1118.09, 2211
375.765, 176.169, -1582.58, 3094
360.208, 206.027, -903.574, 417
352.561, 218.851, -1293.17, 476
240.862, 337.925, -954.922, 1440
239.487, 338.924, -1442.9, 1829
193.753, 366.954, -861.141, 1512
-54.6451, 411.361, -1196.42, 453
-178.94, 374.413, -1144.84, 3276
-194.303, 366.661, -1147.92, 3285
-196.035, 365.741, -1215.67, 3691
-231.975, 344.066, -1189.85, 1818
-244.878, 335.008, -1446.64, 2347
-246.684, 333.695, -1173.54, 1443
-337.196, 241.866, -414.961, 213
-411.749, 51.883, -555.516, 5288
-413.581, 34.2491, -1636.95, 2082
-413.81, -30.9658, -1588.99, 2289
-365.19, -197.071, -1574.81, 1956
-353.039, -218.087, -1073.86, 3696
-355.574, -214.03, -947.65, 411
-352.116, -219.565, -937.144, 411
-332.223, -248.711, -180.12, 1956
-254.275, -327.934, -839.732, 1442
-205.489, -360.518, -615.345, 400
-198.938, -364.197, -304.519, 444
-194.611, -366.498, -1270.34, 3771
-177.087, -375.317, -1328.79, 3464
-164.285, -381.088, -2.60302, 7233
25.9106, -414.164, -1605.34, 1688
183.419, -372.229, -228.647, 469
192.184, -367.788, -1442.25, 1590
198.981, -364.174, -696.609, 32
213.336, -355.988, -1596.39, 3668
213.112, -356.117, -793.511, 462
243.472, -336.029, -1523.54, 3062
363.244, -200.73, -626.784, 1956
371.293, -185.336, -1247.03, 1218
414.778, 61.0445, 356.296, 431
393.202, 145.454, 473.906, 932
392.789, 146.59, 307.964, 428
329.808, 258.819, 352.875, 429
326.215, 263.418, 1258.2, 5401
322.384, 268.015, 1485.89, 452
320.874, 269.816, 1514.67, 452
276.682, 315.014, 932.323, 448
271.888, 319.135, 921.497, 448
155.084, 389.504, 1462.84, 421
78.7216, 411.824, 88.6384, 424
61.2929, 414.743, 232.815, 420
-64.1835, 414.337, 1062.54, 4680
-151.274, 391.044, 1409.83, 4178
-396.217, 137.17, 1277.84, 4114
-412.271, 76.1872, 1570.41, 5923
-395.905, -138.029, 607.426, 434
-391.761, -149.414, 331.857, 5033
-317.898, -273.362, 1164.59, 472
-315.014, -276.682, 1183.42, 472
-267.428, -322.877, 1479.97, 4881
-259.268, -329.458, 725.68, 4251
-137.389, -396.138, 1276.16, 4933
-68.7285, -413.586, 478.793, 6196
-60.1557, -414.903, 856.131, 478
58.8516, -415.087, 1134, 6196
66.3177, -414.011, 1244.36, 6196
68.0167, -413.712, 1215.23, 6196
67.6373, -413.779, 1165.57, 6196
81.8344, -411.209, 319.609, 5839
138.932, -395.576, 1258.16, 7132
150.359, -391.413, 1290.48, 6949
271.744, -319.255, 52.8833, 300
392.086, -148.521, 1353.88, 4174
411.096, -82.3646, -394.863, 3289
414.088, -65.9562, -1177.35, 3850
327.457, 261.828, -51.7064, 419
318.226, 272.971, -1410.84, 1218
65.6859, 414.126, -1418.61, 3305
-58.7199, 415.105, -1225.87, 453
-149.617, 391.687, -1610.27, 1829
-265.533, 324.467, -322.299, 455
-326.388, 263.198, -1331.99, 1599
-390.465, 152.706, -1313.1, 3620
-412.887, 72.6916, -1204.87, 2738
-415.037, -59.2014, -57.4765, 405
-266.776, -323.424, -1173.18, 3157
-265.972, -324.099, -1076.94, 2155
72.6478, -412.895, -1500.45, 3636
156.69, -388.855, -918.29, 1466
270.603, -320.213, -1583.49, 2348
319.616, -271.315, -1227.42, 16
395.208, -139.943, -1273.5, 459
396.016, -137.725, -382.89, 1441
423.012, 21.7219, 1250.54, 6180
405.597, 121.998, 1109.52, 757
405.436, 122.561, 697.774, 5048
405.542, 122.19, 296.591, 354
405.53, 122.233, 254.812, 454
357.457, 227.151, 637.883, 5823
314.483, 283.661, 550.715, 6750
280.497, 317.331, 1482.12, 4180
95.9948, 412.544, 305.209, 465
1.44662, 423.513, 292.456, 402
-123.191, 405.255, 1203.71, 4419
-202.714, 371.872, 567.52, 5087
-216.382, 364.102, 1259.12, 932
-220.65, 361.519, 648.721, 932
-281.968, 316.007, 237.043, 483
-290.377, 308.338, 1443.76, 4114
-356.303, 228.997, 1290.74, 4114
-364.074, 216.431, 1289.21, 4114
-373.761, 199.163, 1286.59, 4114
-375.664, 195.583, 399.636, 464
-402.374, 132.135, 154.414, 395
-423.513, -6.13381, 1546.96, 5931
-423.333, -12.5225, 941.348, 6532
-413.845, -89.9934, 1171.53, 6889
-412.238, -97.2192, 490.524, 1957
-405.643, -121.84, 773.784, 67
-372.252, -202, 1478.08, 6438
-308.338, -290.377, 1156.93, 1956
-290.377, -308.338, 901.822, 6528
-225.51, -358.482, 230.113, 433
-127.705, -403.813, 276.922, 6196
97.1229, -412.262, 1061.61, 5836
127.181, -403.984, 363.628, 6196
126.487, -404.209, 472.7, 6196
129.891, -403.103, 449.633, 6196
127.652, -403.831, 422.981, 6196
130.251, -402.986, 400.388, 6196
131.138, -402.698, 482.695, 6196
131.138, -402.698, 383.674, 6196
224.658, -359.015, 1286.57, 5830
223.866, -359.51, 778.233, 6609
287.831, -310.728, 957.693, 6884
311.08, -287.44, 1497.03, 6991
311.243, -287.259, 308.892, 427
401.616, -134.467, 764.986, 481
414.237, -88.1511, -907.289, 3155
423.513, -0.989475, -888.621, 2552
405.546, 122.179, -1235.2, 2213
405.643, 121.84, -1123.66, 2211
404.997, 124.063, -88.4687, 432
367.14, 211.119, -921.937, 417
358.85, 224.921, -1329.94, 476
315.069, 283.01, -1493.43, 1218
314.918, 283.177, -1587.45, 1218
314.918, 283.177, -1562.84, 1218
314.918, 283.177, -1522.54, 1218
314.918, 283.177, -1470.97, 1218
314.918, 283.177, -1434.96, 1218
225.283, 358.624, -1450.08, 1829
215.065, 364.862, -1456.61, 1829
197.567, 374.609, -873.161, 1512
121.84, 405.643, -27.4354, 5287
-97.3048, 412.217, -206.954, 1957
-133.347, 401.98, -1602.71, 1829
-127.65, 403.832, -1139, 3799
-126.856, 404.089, -725.111, 1450
-198.598, 374.061, -1218.74, 3691
-199.179, 373.752, -1142.31, 3285
-282.247, 315.756, -889.598, 3097
-311.793, 286.648, -1565.46, 3889
-309.801, 288.861, -1073.97, 2990
-413.229, 92.8951, -1636.83, 2083
-413.854, 89.9535, -1180.74, 2220
-413.278, -92.6625, -947.16, 3095
-412.227, -97.2634, -1525.82, 1957
-368.821, -208.208, -1565.99, 1956
-360.41, -222.425, -1071.4, 3696
-359.872, -223.286, -962.262, 411
-357.751, -226.681, -970.977, 411
-211.159, -367.117, -640.226, 400
-204.358, -370.999, -313.009, 444
-198.817, -373.945, -1274.13, 3771
-87.5268, -414.37, -1376.37, 3768
123.436, -405.185, -99.2829, 666
193.915, -376.551, -1457.52, 1590
202.672, -371.895, -715.208, 32
218.779, -362.688, -817.188, 462
220.684, -361.498, -1604.34, 3668
288.168, -310.424, -1266.99, 2134
289.963, -308.737, -724.445, 3804
313.944, -284.259, -1353.45, 2222
368.551, -208.675, -631.189, 1956
402.065, -133.087, -1605.13, 1415
424.343, -54.4256, 244.279, 413
395.197, 163.817, 1088.92, 932
393.319, 168.346, 770.641, 93
386.509, 183.397, 95.5434, 394
350.177, 245.819, 1504.74, 7103
334.617, 266.552, 366.86, 429
266.031, 335.024, 565.589, 3290
251.148, 346.304, 597.009, 3290
