# format: x, y, z, (trackId)+
411.928, -50.6213, 773.359, 4994
413.086, -39.6047, 767.362, 4994
412.121, -48.7864, 280.765, 4994
413.672, -32.9416, 271.033, 4994
414.962, -0.033474, 1062.26, 5179
383.255, 159.139, 1445.63, 5968
382.842, 160.163, 1123.69, 4994
378.562, 169.96, 1120.02, 4994
358.934, 208.234, 798.747, 7273
351.435, 220.655, 619.191, 5656
235.222, 341.876, 1047.95, 6475
51.9, 411.747, 1218.08, 5993
9.27931, 414.891, 1087.08, 6947
-168.486, 379.218, 170.477, 5668
-169.605, 378.72, 284.366, 5668
-169.605, 378.72, 261.953, 5668
-182.599, 372.629, 1258.69, 5668
-181.824, 373.007, 1227.12, 5668
-186.261, 370.842, 1196.36, 5993
-180.689, 373.56, 1137.21, 5668
-183.145, 372.362, 1163.94, 5668
-209.176, 358.39, 1191.13, 5993
-220.93, 351.263, 1190.39, 5993
-379.305, 168.291, 1119.75, 6328
-382.214, 161.716, 1516.53, 4806
-382.232, 161.672, 1311.33, 6749
-384.137, 156.956, 1344.76, 6749
-414.597, 17.6997, 857.231, 398
-414.962, -4.71329, 1397.08, 4027
-413.657, -33.1655, 807.833, 6015
-412.855, -41.8026, 1515.07, 5522
-367.271, -193.157, 767.352, 4203
-362.609, -201.867, 1631.87, 4828
-334.877, -245.058, 1308.09, 4941
-238.825, -339.405, 1286.75, 4318
4.33248, -414.962, 1637.14, 5881
5.75174, -414.962, 1138.17, 6923
13.3382, -414.75, 1282.5, 4315
29.0379, -413.945, 577.581, 6431
184.855, -371.528, 907.571, 5655
233.104, -343.305, 854.432, 6924
252.359, -329.43, 20.2083, 6187
334.27, -245.893, 1068.33, 5657
368.311, -191.201, 838.751, 4994
374.775, -178.198, 830.904, 4994
382.386, -161.29, 823.564, 4994
411.864, -51.0636, -1043.41, 3473
411.562, -53.2126, -985.376, 2596
412.505, -45.1319, -1415.87, 1319
414.081, -27.0931, -1412.82, 1319
414.145, -26.1803, -1053.68, 3165
414.706, -14.5834, -1410.17, 1319
414.962, 0.402031, -1407.14, 1319
414.704, 14.644, -1406.13, 1319
413.647, 33.2966, -1401.61, 1319
414.35, 23.2562, -1258.72, 3364
414.032, 27.7964, -1242.38, 3364
413.451, 36.1266, -1039.65, 3164
412.081, 49.1623, -1279.32, 1892
411.561, 53.2232, -1398.92, 1319
383.807, 157.772, -1580.23, 1311
373.095, 181.643, -512.776, 534
342.926, 233.665, -1555.01, 1828
340.814, 236.796, -1332.07, 1828
338.393, 240.218, -269.466, 534
332.946, 247.716, -1115.1, 1828
330.443, 251.063, -1490.56, 3525
220.85, 351.312, -1567.11, 3258
204.403, 361.145, -1496.91, 1386
202.54, 362.221, -105.165, 401
197.257, 365.09, -1396.8, 2882
193.961, 366.843, -1179.16, 3464
157.869, 383.768, -1336.52, 2876
50.1305, 411.979, -1121.13, 535
40.7366, 412.967, -1414.58, 535
41.8769, 412.847, -1054.03, 1492
37.2288, 413.335, -682.709, 535
32.2734, 413.719, -64.5653, 535
10.782, 414.839, -1069.26, 1828
-16.3651, 414.644, -309.293, 3357
-165.855, 380.39, -1574.77, 535
-175.143, 376.265, -1578.87, 535
-183.563, 372.159, -1584.07, 535
-196.069, 365.723, -1590.71, 535
-206.761, 359.784, -1596.02, 535
-221.88, 350.669, -1603.73, 535
-240.298, 338.335, -1613.47, 535
-255.253, 327.169, -1622.95, 535
-352.581, 218.82, -1393.76, 499
-368.89, 190.111, -839.651, 793
-373.547, 180.715, -845.461, 793
-373.555, 180.7, -301.984, 406
-381.086, 164.292, -1207.6, 793
-411.86, 51.0931, -1237.25, 793
-411.391, 54.4296, -917.542, 3048
-412.426, 45.8802, -1240.46, 793
-412.198, 48.0521, -556.727, 793
-412.628, 43.9566, -1373.6, 3037
-414.106, 26.7374, -1243.57, 793
-414.242, 24.7904, -565.609, 793
-414.396, 22.5976, -597.453, 793
-414.511, 20.1587, -1246.77, 793
-414.518, 19.9851, -917.384, 793
-414.962, -6.15801, -1252.22, 793
-414.962, 3.87588, -924.758, 793
-414.962, 2.5, -952.264, 793
-414.962, -2.5, -962.461, 793
-414.602, -17.556, -1284.5, 793
-413.7, -32.5489, -1191.83, 3360
-413.215, -38.3766, -1182.01, 3360
-382.284, -161.543, -1333.42, 535
-378.875, -169.256, -1412.09, 3905
-358.626, -208.767, -1047.03, 226
-357.02, -211.548, -1013.45, 535
-343.139, -233.349, -1630.15, 3529
-343.999, -232.074, -1324.6, 4385
-339.172, -239.145, -568.247, 535
-203.135, -361.877, -999.841, 2828
-162.773, -381.762, -993.12, 2828
44.3835, -412.583, -1030.98, 3502
235.623, -341.606, -201.138, 534
255.706, -326.816, -401.618, 534
252.419, -329.384, -3.36958, 6187
331.256, -250.041, -698.705, 1371
346.734, -228.02, -1070.68, 1887
358.346, -209.251, -1474.24, 3377
377.982, -171.263, -1444.99, 3378
411.494, -80.4956, 785.912, 4994
412.727, -73.6039, 781.237, 4994
414.916, -60.0668, 976.986, 5173
413.944, 66.7022, 1400.18, 5662
389.666, 154.684, 1149.19, 4862
-141.453, 394.659, 1430.98, 7284
-146.05, 392.985, 583.827, 402
-413.345, -70.0972, 933.896, 696
-327.025, -262.382, 686.012, 7271
-272.549, -318.58, 1241.91, 5176
-269.632, -321.028, 1532.03, 6940
315.77, -275.842, 206.056, 4171
393.936, -143.439, 813.81, 4994
414.85, 60.5329, -1397.41, 1319
394.488, 141.921, -1504.45, 3040
388.876, 156.638, -858.403, 534
319.118, 271.907, -65.5568, 534
274.493, 316.949, -1289.66, 5668
265.347, 324.623, -1195.26, 1979
263.362, 326.259, -1077.26, 1180
154.961, 389.554, -1545.82, 4392
141.591, 394.608, -1309.4, 2906
143.88, 393.775, -1391.01, 3459
133.949, 397.29, -1621.5, 1828
74.7973, 412.516, -1066.49, 3822
-67.3384, 413.831, -695.765, 3472
-67.6373, 413.779, -1147.51, 5668
-67.6373, 413.779, -1122.7, 5668
-69.5024, 413.45, -1045.64, 5668
-156.559, 388.908, -1568.57, 535
-389.666, 154.683, -1211.22, 793
-389.598, 154.853, -677.615, 3470
-393.559, 144.474, -1214.17, 793
-412.274, 76.1706, -1231.77, 793
-411.541, 80.3248, -536.378, 793
-412.735, 73.5538, -543.441, 793
-396.045, -137.644, -1179.05, 2877
-329.264, -259.516, -522.936, 407
-315.067, -276.623, -1471.22, 414
-140.954, -394.84, -1210.43, 3461
79.63, -411.678, -46.7883, 415
267.348, -322.944, -701.449, 534
316.196, -275.39, -1432.45, 534
324.003, -266.087, -1627.82, 3377
412.253, -97.1603, 791.203, 4994
414.765, -85.6682, 1240.2, 4181
423.513, -2.96283, 1059.84, 5179
413.35, 92.325, 796.985, 4195
365.402, 214.131, 802.643, 7273
360.402, 222.438, 610.53, 5656
312.555, 285.802, 460.152, 5668
126.405, 404.236, 1311.68, 5993
10.6761, 423.398, 1068.14, 6947
0.779734, 423.513, 1212.92, 5993
-192.527, 377.289, 1192.74, 5993
-281.264, 316.641, 1302.88, 5993
-288.702, 309.956, 1107.12, 4201
-308.338, 290.377, 962.286, 4198
-423.048, 20.7083, 891.115, 398
-423.513, -4.9672, 1403.45, 4027
-414.455, -87.1243, 668.607, 6928
-375.592, -195.718, 760.897, 4203
-369.654, -206.765, 1636.95, 4828
-307.69, -291.047, 1444.45, 4834
-289.83, -308.866, 1445.55, 4834
-121.84, -405.643, 1458.29, 4834
-95.5986, -412.654, 1460.6, 4834
-85.1989, -414.864, 1461.51, 4834
5.44685, -423.513, 1146.39, 6923
14.1787, -423.276, 1292.46, 4315
121.84, -405.643, 1312.35, 4820
315.722, -282.285, 1261.96, 4994
405.643, -121.84, 803.395, 4994
412.515, -96.1108, -1606.41, 534
423.513, -1.84227, -1408.6, 1319
423.161, 17.4451, -1405.02, 1319
423.162, 17.4358, -1283.95, 3364
422.989, 22.2743, -1264.36, 3364
310.551, 288.028, -207.479, 408
290.3, 308.412, -1050.29, 1840
288.654, 309.987, -860.118, 5668
224.959, 358.827, -1573.64, 3258
212.498, 366.344, -1505.6, 1386
204.011, 371.183, -108.842, 401
204.161, 371.103, -1428.14, 2882
200.893, 372.841, -1416.19, 2882
198.234, 374.255, -1187.38, 3464
134.33, 401.661, -1125.04, 1376
124.218, 404.961, -1183.35, 1828
89.3618, 413.98, -1278.97, 2265
12.4272, 423.337, -1069.25, 1828
-15.6087, 423.226, -306.626, 3357
-84.8131, 414.946, -1239.2, 3500
-121.84, 405.643, -476.453, 5668
-121.84, 405.643, -448.953, 5668
-121.84, 405.643, -429.492, 5668
-122.529, 405.445, -402.056, 5668
-125.105, 404.658, -512.411, 5668
-201.599, 372.465, -1591.82, 535
-210.782, 367.335, -1596.08, 535
-224.659, 359.014, -1603.36, 535
-281.682, 316.265, -1142.27, 2357
-365.171, 214.53, -1394.86, 499
-402.851, 130.668, -1218.51, 793
-401.593, 134.539, -509.501, 793
-403.348, 129.136, -955.652, 1380
-404.985, 124.135, -1219.3, 793
-405.643, 121.84, -1538.18, 1985
-405.643, 121.84, -1240.95, 793
-405.643, 121.84, -874.539, 793
-412.461, 96.3259, -1226.7, 793
-412.217, 97.3048, -883.453, 793
-414.441, 87.1896, -1229.28, 793
-413.235, 92.8655, -530.277, 793
-414.966, 84.7218, -645.446, 303
-366.723, -211.843, -1011.99, 535
-366.636, -211.993, -1080.09, 226
-365.523, -213.921, -1053.38, 226
-205.453, -370.416, -1009.27, 1179
-121.84, -405.643, -1027.71, 2881
85.8148, -414.734, -1557.96, 1182
132.753, -402.173, -1610.87, 649
129.217, -403.322, -1567.73, 1512
290.176, -308.532, -1010.14, 534
