# format: x, y, z, (trackId)+
2.08769, -414.962, -555.269, 428
3.37232, -414.962, -347.972, 548
14.1423, -414.722, -1553.86, 967
44.1307, -412.61, -274.721, 438
167.676, -379.579, -907.486, 1872
177.213, -375.255, -390.688, 2422
177.808, -374.966, -1027.23, 2422
187.997, -369.996, -436.244, 457
188.219, -369.896, -184.42, 415
207.35, -359.444, -286.024, 643
221.695, -350.784, -234.721, 440
232.38, -343.793, -602.341, 652
229.586, -345.677, -262.017, 518
326.881, -255.622, -145.771, 5332
330.115, -251.483, -761.895, 5559
330.404, -251.113, -72.4061, 547
340.695, -236.974, -219.327, 584
352.445, -219.038, -611.237, 492
371.036, -185.864, -408.388, 501
373.207, -181.412, -376.709, 5560
374.528, -178.705, -80.6564, 583
375.665, -176.373, -1141.14, 254
378.676, -169.705, -957.602, 585
412.537, 74.6802, 891.649, 6240
412.827, 73.032, 177.525, 352
144.716, 393.471, 358.653, 3488
71.1943, 413.151, 1143.55, 661
69.5991, 413.433, 573.738, 2038
59.9589, 414.931, 174.33, 2038
-67.0484, 413.882, 1109.72, 661
-72.6655, 412.892, 1008.53, 6553
-79.5586, 411.677, 639.9, 7077
-82.9221, 410.978, 569.109, 729
-134.925, 396.973, 656.722, 217
-144.188, 393.663, 98.5539, 1196
-149.587, 391.698, 1366.27, 2038
-148.43, 392.119, 1112.42, 445
-147.217, 392.561, 870.045, 3473
-149.258, 391.818, 1604.44, 2038
-258.873, 329.766, 689.438, 73
-261.392, 327.798, 1329.22, 2038
-315.014, 276.682, 1114.87, 566
-317.445, 273.901, 1087.7, 566
-391.995, 148.772, 330.309, 707
-397.003, 134.833, 500.245, 7276
-411.151, 82.107, 643.799, 699
-412.337, 75.8126, 630.022, 699
-414.378, 63.8941, 681.667, 2038
-415.045, -59.1439, 142.648, 2038
-413.937, -66.7414, 345.063, 2038
-397.327, -133.833, 4.4072, 636
-389.453, -155.21, 721.02, 575
-329.067, -259.768, 1384.77, 2663
-328.649, -260.302, 211.831, 3051
-323.533, -266.646, 453.018, 616
-321.354, -269.243, 76.656, 474
-314.798, -276.922, 381.484, 2322
-275.603, -315.985, 655.269, 407
-270.325, -320.446, 1171.58, 613
-265.465, -324.524, 1150.84, 613
-144.456, -393.565, 50.8333, 565
-143.424, -393.941, 195.981, 624
-138.286, -395.811, 1634.77, 2422
-140.907, -394.857, 1378.83, 677
-140.428, -395.032, 1351.77, 677
-134.032, -397.263, 1228.69, 2422
-81.9035, -411.194, 749.382, 2429
-81.2893, -411.325, 633.735, 2429
-76.8524, -412.154, 975.007, 2429
-78.864, -411.799, 943.686, 2429
-77.4007, -412.057, 901.434, 2429
-77.5335, -412.034, 858.481, 2429
-74.9853, -412.483, 720.139, 2429
-74.281, -412.607, 687.757, 2429
-71.4645, -413.104, 574.94, 2429
-77.8794, -411.973, 529.961, 2429
-77.0807, -412.114, 470.749, 2429
-70.5497, -413.265, 99.8468, 2429
-74.729, -412.528, 51.1612, 2429
-74.381, -412.59, 3.70762, 2429
-77.3358, -412.069, 961.692, 2429
-75.2691, -412.433, 916.992, 2429
-76.0047, -412.303, 838.745, 2429
-63.024, -414.5, 324.331, 136
65.0109, -414.221, 1621.72, 6204
137.317, -396.164, 1563.3, 761
147.82, -392.341, 1556.02, 761
143.314, -393.981, 1149.32, 2422
258.76, -329.855, 231.048, 1976
275.712, -315.887, 1428.24, 484
324.975, -264.928, 802.516, 7624
321.359, -269.237, 778.953, 7624
390.926, -151.565, 1294.45, 540
390.062, -153.703, 1270.17, 540
389.49, -155.119, 1243.18, 540
392.256, -148.055, 90.8246, 733
412.627, -74.166, -322.021, 533
412.735, -73.5576, -56.8037, 132
413.481, 69.3235, -114.123, 560
394.241, 142.599, -423.828, 461
394.061, 143.094, -257.889, 2037
391.674, 149.653, -900.131, 700
391.479, 150.196, -399.092, 628
391.175, 150.948, -21.7072, 684
390.295, 153.128, -882.237, 700
322.646, 267.703, -1022.96, 743
322.875, 267.43, -644.015, 618
320.469, 270.297, -41.2041, 698
321.038, 269.62, -1040.71, 743
272.942, 318.25, -154.041, 581
266.852, 323.361, -1113.2, 600
264.718, 325.151, -738.39, 657
264.737, 325.135, -1095.07, 600
258.413, 330.126, -157.274, 581
258.45, 330.097, -879.394, 0
146.72, 392.741, -294.613, 574
137.868, 395.964, -37.4208, 2037
-63.7125, 414.403, -688.769, 709
-73.5262, 412.74, -210.21, 577
-142.354, 394.331, -462.444, 7470
-154.544, 389.722, -451.395, 7470
-274.22, 317.178, -374.47, 7470
-325.721, 264.051, -406.515, 448
-388.829, 156.754, -1268.14, 308
-389.077, 156.141, -1297.74, 308
-392.896, 146.295, -890.62, 4713
-395.806, 138.301, -810.973, 292
-395.051, 140.376, -795.032, 292
-411.055, 82.5584, -965.275, 721
-411.264, 81.5775, -944.596, 721
-396.596, -136.083, -852.247, 6628
-393.779, -143.868, -561.705, 539
-389.056, -156.193, -97.4314, 2262
-319.711, -271.201, -1108.8, 506
-319.887, -270.991, -538.745, 669
-274.588, -316.869, -479.705, 6629
-266.668, -323.515, -219.792, 631
-149.94, -391.57, -144.137, 87
-137.094, -396.245, -1016.94, 2236
-77.5513, -412.031, -264.003, 2429
-72.469, -412.927, -147.605, 2429
-75.7796, -412.343, -66.9972, 2429
-62.0816, -414.633, -139.659, 2429
-64.2399, -414.329, -60.6454, 2429
60.1223, -414.908, -51.242, 647
67.6189, -413.782, -219.153, 441
139.06, -395.53, -1286.27, 686
