# format: x, y, z, (trackId)+
411.828, -51.3187, 1045.26, 3760
412.3, -47.075, 1396.03, 3760
412.787, -42.4426, 1029.4, 3760
412.552, -44.682, 769.941, 3760
412.561, -44.5956, 718.453, 3760
412.784, -42.4773, 693.654, 3760
413.303, -37.5319, 415.953, 3760
413.303, -37.5319, 331.95, 3760
413.303, -37.5319, 100.513, 3760
413.662, -33.0865, 658.08, 3760
414.05, -27.5389, 302.075, 3760
413.561, -34.528, 16.9462, 3760
414.539, 19.3804, 1051.57, 5977
411.993, 50.0026, 1310.41, 5803
368.309, 191.204, 1168.25, 4789
357.489, 210.735, 380.18, 4789
345.7, 229.553, 860.994, 4789
342.312, 234.576, 1563.67, 4417
337.443, 241.526, 1561.05, 4417
245.206, 334.769, 1543.57, 4417
239.251, 339.096, 1444.94, 6898
216.632, 353.948, 1270.02, 6899
206.366, 360.012, 533.798, 4789
180.777, 373.517, 900.748, 4720
47.0719, 412.301, 1456.87, 6024
47.6518, 412.24, 480.119, 4316
30.7437, 413.826, 1567.82, 4420
23.9242, 414.303, 1570.31, 4420
-51.4873, 411.805, 1611.57, 4461
-341.118, 236.345, 823.834, 7249
-361.644, 203.539, 377.142, 4527
-364.637, 198.11, 1628.68, 5801
-413.552, 34.6641, 483.902, 4839
-332.568, -248.236, 441.559, 3870
-253.708, -328.376, 1434.74, 7123
-243.876, -335.736, 1430.43, 7123
-247.095, -333.397, 1109.07, 7233
-231.869, -344.137, 1423.6, 7123
-157.949, -383.736, 229.51, 2149
-161.189, -382.427, 1072.42, 4721
1.15864, -414.962, 1323.31, 6533
187.356, -370.308, 1293.22, 4857
192.268, -367.743, 1141.45, 4835
340.666, -237.016, 1223.4, 5781
364.801, -197.801, 1472.12, 6042
377.642, -172.025, 1112.17, 5975
381.15, -164.147, 1293.26, 6972
411.233, -55.5513, -91.0361, 3760
412.12, -48.7917, -799.45, 3760
412.556, -44.6439, -111.709, 3760
412.21, -47.932, -444.992, 3760
414.553, -18.9679, -1490.25, 2903
414.962, -1.08994, -1528.56, 3568
414.9, 9.0262, -1121.75, 3325
411.987, 50.0549, -1516.28, 3569
384.087, 157.08, -1630.61, 1978
380.792, 164.952, -953.589, 2700
54.4109, 411.394, -1572.15, 2105
16.9799, 414.622, -634.096, 3119
-18.8584, 414.557, -1365.52, 3412
-160.537, 382.69, -50.7654, 3961
-168.807, 379.075, -48.0401, 3961
-178.662, 374.549, -40.3982, 3961
-198.321, 364.525, -1568.73, 4752
-251.541, 330.07, -1588.72, 4752
-331.164, 250.141, -638.813, 1393
-343.501, 232.813, -1126.78, 1240
-414.572, 18.4347, -1587.98, 1665
-413.844, -30.4913, -1060.36, 2392
-411.633, -52.7064, -1315.34, 6590
-356.125, -213.099, -1056.31, 2701
-351.21, -221.015, -1268.02, 1357
-237.396, -340.41, -1379.77, 2698
-233.372, -343.124, -285.314, 2900
-232.53, -343.692, -1025.51, 1794
-196.509, -365.488, -901.246, 7214
-196.509, -365.488, -888.866, 7214
-189.66, -369.13, -853.307, 7214
-186.447, -370.752, -816.68, 7214
-167.334, -379.731, -1180.53, 1803
-40.9598, -412.943, -1536.35, 1888
177.201, -375.262, -829.013, 612
208.058, -359.035, -1027.61, 1736
351.506, -220.54, -1025.76, 3421
379.397, -168.086, -883.938, 3322
384.725, -155.502, -1190.41, 1269
411.37, -81.0758, 48.7212, 3760
411.601, -79.9853, 1442.96, 3760
412.876, -72.7584, 1076.91, 3760
412.924, -72.4865, 371.953, 3760
414.267, -64.6827, 1420.99, 3760
393.891, 143.562, 1202.41, 5138
392.317, 147.886, 1373.5, 4789
316.427, 275.113, 1556.64, 4417
271.823, 319.189, 978.567, 4673
261.641, 327.604, 1546.83, 4417
68.5624, 413.616, 1300.53, 4789
64.8308, 414.246, 1406.08, 4789
-80.4546, 411.502, 1401.64, 5162
-152.824, 390.417, 1281.36, 7246
-413.752, -67.7892, 739.38, 4123
-326.838, -262.622, 723.387, 3864
-324.742, -265.206, 1470.75, 7123
-319.464, -271.495, 1465.42, 7123
-271.049, -319.838, 715.155, 5802
-265.057, -324.867, 799.839, 1531
-261.146, -327.991, 764.113, 1531
-138.441, -395.755, 36.6944, 4840
151.786, -390.837, 1443.74, 6042
264.532, -325.307, 1280.63, 7294
412.828, -73.0312, -757.184, 3760
411.877, -78.4215, -386.573, 3760
413.274, -70.4976, -62.3927, 3760
413.703, -68.0645, -409.745, 3760
414.751, -61.2415, -777.395, 3760
-263.044, 326.507, -1555.2, 961
-264.411, 325.408, -1425.9, 2994
-390.356, 152.975, -1188.4, 1339
-412.313, -75.948, -1215.28, 6590
-411.151, -82.107, -124.649, 6590
-153.968, -389.955, -1160.74, 1803
151.528, -390.941, -1431.72, 2914
258.751, -329.862, -1291, 2669
323.035, -267.239, -977.314, 1798
324.21, -265.839, -892.855, 3420
326.595, -262.932, -1478.75, 3002
414.657, -86.1768, 750.003, 3760
414.576, -86.5567, 400.087, 3760
423.087, -19.5718, 275.511, 3760
423.141, 18.0379, 1056.05, 5977
412.217, 97.3048, 1533.7, 6595
405.643, 121.84, 1000.45, 1393
372.128, 202.234, 1171.58, 4789
359.457, 223.951, 389.493, 4789
290.377, 308.338, 1550.06, 4417
222.875, 360.129, 522.549, 4789
224.379, 359.19, 1259.51, 6899
127.597, 403.849, 965.766, 4789
121.84, 405.643, 1637.42, 5416
121.84, 405.643, 1570.95, 4252
5.22116, 423.513, 1574.18, 4420
-5.07839, 423.513, 1576.61, 4420
-16.3044, 423.201, 1579.41, 4420
-93.0501, 413.196, 1597.42, 4420
-311.588, 286.876, 1461.34, 1393
-370.879, 204.583, 356.696, 4527
-372.251, 202.001, 1636.84, 5801
-414.816, -85.4259, 667.656, 5413
-404.795, -124.684, 1175.47, 6528
-403.074, -129.982, 83.2032, 6590
-286.065, -312.318, 1486.42, 5337
-220.254, -361.767, 1417.66, 7123
-206.267, -369.942, 1411.57, 7123
-197.879, -374.443, 1406.83, 7123
-92.6262, -413.286, 1301.25, 4462
-22.5816, -422.968, 1316.55, 6533
194.881, -376.037, 1164.62, 4835
365.372, -214.183, 1471.04, 6042
412.217, -97.3048, -1013.21, 613
423.15, -17.7786, -1494.35, 2903
423.513, -5.46489, -1536.61, 3568
423.513, 6.40033, -1130.87, 3325
412.531, 96.0453, -1020.94, 1341
19.3033, 423.097, -634.712, 3119
-18.3702, 423.129, -1374.46, 3412
-89.2971, 413.993, -889.237, 2703
-94.3865, 412.912, -1591.79, 3321
-209.934, 367.825, -1566.02, 4752
-222.948, 360.083, -1571.61, 4752
-311.086, 287.434, -1306.03, 3605
-423.513, 2.18025, -1601.24, 1665
-414.361, -87.568, -1129.46, 6590
-414.828, -85.3699, -97.8404, 6590
-413.801, -90.2037, -75.899, 6590
-412.539, -96.0151, -51.584, 6590
-405.583, -122.048, -1244.89, 3423
-365.794, -213.451, -1060.46, 2701
-313.191, -285.095, -592.62, 1734
-289.981, -308.72, -1050.1, 3422
-200.893, -372.841, -924.84, 7214
-194.939, -376.007, -908.181, 7214
92.2508, -413.366, -896.835, 1737
97.3048, -412.217, -1338.7, 3582
123.61, -405.144, -1490.53, 687
210.664, -367.403, -1038.98, 1736
309.49, -289.184, -1158.65, 3414
358.107, -226.11, -1025.03, 3421
403.95, -127.285, -874.475, 2112
426.832, -28.6085, 999.038, 3760
426.998, -26.229, 1361.33, 3760
427.001, -26.1831, 637.32, 3760
424.838, 50.4788, 1312.96, 5803
397.2, 158.861, 1373.99, 4789
356.71, 236.164, 398.045, 4789
344.964, 252.994, 868.86, 4789
344.786, 253.239, 1560.39, 4417
252.277, 345.484, 1465.8, 6898
187.256, 384.627, 912.177, 4720
49.2989, 424.962, 435.802, 4316
43.827, 425.537, 1459.15, 6024
-51.2204, 424.76, 1630.78, 4461
-53.8449, 424.424, 1584.45, 4420
-57.0723, 423.971, 1587.96, 4420
-155.827, 398.425, 1288.93, 7246
-351.297, 244.19, 820.346, 7249
-426.47, 33.783, 491.923, 4839
-351.437, -243.982, 1481.26, 7123
-343.165, -255.469, 432.673, 3870
-264.32, -336.36, 734.731, 1531
-255.493, -343.148, 1122.21, 7233
-173.815, -390.884, 214.908, 2149
-164.014, -395.118, 1089.89, 4721
166.468, -394.126, 1444.75, 6042
189.254, -383.652, 1330.21, 4857
350.912, -244.761, 1218.73, 5781
388.377, -179.447, 1118.07, 5975
393.515, -167.906, 1289.9, 6972
423.243, -62.253, -778.953, 3760
426.052, -38.9287, -818.807, 3760
426.607, -31.819, -135.635, 3760
426.457, -33.9628, -477.224, 3760
424.198, 55.4543, -1521.84, 3569
396.617, 160.302, -1635.53, 1978
392.406, 170.397, -954.266, 2700
53.221, 424.512, -1576.73, 2105
-166.823, 393.997, -98.9651, 3961
-173.172, 391.171, -78.7725, 3961
-180.553, 387.896, -107.611, 3961
-248.812, 348.002, -1581.99, 4752
-340.662, 258.814, -633.499, 1393
-353.853, 240.4, -1151.82, 1240
-396.603, 160.338, -1206.24, 1339
-426.693, -30.5938, -1053.39, 2392
-422.929, -64.484, -1255.35, 6590
-353.842, -240.416, -1282.89, 1357
-246.543, -349.651, -1399.43, 2698
-243.021, -352.085, -252.868, 2900
-239.58, -354.406, -1036.56, 1794
-189.519, -383.523, -875.792, 7214
-172.485, -391.477, -1204.05, 1804
-158.209, -397.463, -1178.15, 1803
-40.3065, -425.908, -1539.09, 1888
180.133, -388.071, -832.632, 612
263.571, -336.946, -1287.79, 2669
390.729, -174.163, -886.893, 3322
398.41, -155.866, -1214.41, 1269
405.951, 147.926, 1208.68, 5138
335.608, 272.208, 1559.21, 4417
287.099, 322.892, 1549.4, 4417
281.415, 327.883, 1548.45, 4417
282.732, 326.777, 983.561, 4673
140.04, 408.796, 962.706, 4789
86.2077, 423.391, 1295.04, 4789
77.3977, 425.08, 1405.62, 4789
-69.0434, 426.554, 1592.2, 4420
-426.724, -68.0742, 721.919, 4123
-425.061, -77.5107, 645.959, 5413
-423.625, -85.105, 655.257, 5413
-336.807, -270.693, 719.902, 3864
-285.812, -324.051, 693.09, 5802
-144.503, -407.196, 31.2727, 4840
70.3548, -426.322, 1323.13, 6533
275.811, -332.584, 1275.95, 7294
423.891, -83.8546, -738.871, 3760
424.36, -81.4811, -381.662, 3760
424.164, -82.5956, -44.6939, 3760
-271.015, 336.555, -1558.79, 961
-272.187, 335.626, -1435.42, 2994
-405.354, 149.565, -1198.74, 1339
-426.223, -70.9169, -1225.82, 6590
-425.061, -77.5107, -1199.87, 6590
154.512, -403.567, -1433.27, 2914
332.07, -276.424, -989.917, 1798
332.268, -276.188, -885.825, 3420
336.074, -271.631, -1489.88, 3002
426.514, -92.0761, 1465.2, 3760
426.898, -90.2686, 1107.73, 3760
426.366, -92.775, 770.265, 3760
426.699, -91.205, 414.42, 3760
426.477, -92.2509, 74.7741, 3760
435.673, -24.7414, 982.824, 3760
435.749, -23.6487, 617.965, 3760
435.944, -18.8863, 1340.69, 3760
435.94, -18.9972, 265.182, 3760
436.022, 16.6567, 1059.65, 5977
424.768, 99.9771, 1556.32, 6595
418.382, 123.943, 993.883, 1393
376.701, 220.209, 1175.87, 4789
359.554, 247.238, 404.484, 4789
324.476, 291.729, 1555.19, 4417
317.405, 299.45, 1554.59, 4417
299.122, 317.721, 1550.69, 4417
233.615, 368.541, 1250.55, 6899
192.004, 391.823, 921.695, 4720
125.034, 418.069, 1571.38, 4252
-34.8841, 434.964, 1581.95, 4420
-89.8248, 426.993, 1400.53, 5162
-316.304, 300.59, 1613.34, 4271
-317.506, 299.346, 1468.83, 1393
-384.542, 206.205, 324.718, 4527
-435.137, 32.4076, 500.675, 4839
-417.043, -128.492, 1168.99, 6528
-376.835, -219.978, 1495.54, 7123
-372.059, -227.984, 1490.51, 7123
-297.207, -319.544, 1492.14, 5337
-188.637, -393.465, 1401.96, 7123
27.8116, -435.458, 1320.04, 6533
189.752, -392.922, 1360.44, 4857
200.035, -387.822, 1194.62, 4835
366.499, -236.883, 1469.16, 6042
424.38, -101.535, -1025.99, 613
435.086, -33.1366, -832.686, 3760
435.434, -28.1604, -501.573, 3760
435.637, -25.2599, -152.772, 3760
436.054, -15.7471, -1499.5, 2903
436.285, -9.11532, -1543.65, 3568
436.337, 4.25932, -1138.56, 3325
425.105, 98.628, -1027.14, 1341
21.272, 435.861, -632.687, 3119
-17.5347, 435.991, -1385.27, 3412
-90.0906, 426.936, -887.882, 2703
-96.1964, 425.638, -1619.44, 3321
-232.219, 369.413, -1572.34, 4752
-242.345, 362.854, -1576.5, 4752
-318.983, 297.829, -1307.97, 3605
-361.022, 245.061, -1160.7, 1240
-435.888, -20.4777, -1617.99, 1665
-435.28, -30.3557, -1044.67, 2392
-418.289, -124.266, -1249.17, 3423
-379.207, -215.869, -1064.91, 2701
