# format: x, y, z, (trackId)+
-176.431, 375.637, -1167.06, 3362
-328.079, 254.088, -135.1, 503
-340.162, 237.762, -1234.25, 2471
-343.481, 232.842, -1348.86, 428
-356.495, 212.457, -1417.45, 3315
-412.021, 49.7316, -1378.76, 3211
-413.303, 37.5319, -369.549, 6603
-413.863, 30.2075, -353.509, 6603
-414.402, 22.513, -1392.49, 3554
-414.171, 25.8067, -781.857, 427
-414.116, 26.5952, -327.693, 6603
-412.918, -41.1973, -1312.48, 2246
-412.322, -46.8719, -1333.33, 3005
-362.52, -202.021, -670.86, 2246
-355.789, -213.687, -607.262, 1328
-343.035, -233.504, -1400.65, 3211
-343.435, -232.911, -1344.05, 3211
-342, -235.038, -1378.45, 3211
-335.602, -244.06, -622.603, 1328
-329.975, -251.662, -51.2225, 2246
-254.761, -327.554, -1282.95, 3569
-245.167, -334.798, -1280.31, 3569
-247.271, -333.269, -1582.04, 1137
-249.283, -331.807, -984.329, 2437
-233.487, -343.046, -1278.7, 3569
-229.756, -345.563, -1438.35, 1328
-216.483, -354.041, -1275.52, 3569
-206.715, -359.81, -1273.57, 3569
-195.056, -366.261, -1271.88, 3569
-179.93, -373.931, -1268.76, 3569
-180.295, -373.752, -1437.65, 713
-167.036, -379.864, -1267.15, 3569
-166.467, -380.117, -1139.08, 2055
-159.404, -383.148, -1629.26, 1137
-156.946, -384.141, -1546.88, 1137
-52.9413, -411.6, -193.38, 512
38.0204, -413.252, -449.419, 2246
41.7189, -412.863, -1361.5, 5336
42.5704, -412.774, -176.591, 5336
46.8762, -412.321, -779.571, 5336
215.769, -354.488, -1520.4, 3627
329.931, -251.719, -484.693, 2153
328.911, -253.024, -177.671, 2153
328.257, -253.861, -793.891, 2153
328.199, -253.936, -429.732, 2153
327.707, -254.566, -310.105, 2153
328.033, -254.148, -286.527, 2153
328.85, -253.102, -366.905, 2153
328.85, -253.102, -234.678, 2153
330.375, -251.151, -395.861, 2153
330.375, -251.151, -321.392, 2153
334.947, -244.962, -258.086, 2153
333.731, -246.636, -596.72, 2153
334.062, -246.179, -289.427, 2153
336.622, -242.657, -636.698, 2153
335.345, -244.413, -239.417, 2153
335.892, -243.661, -719.938, 2153
336.329, -243.06, -694.27, 2153
335.514, -244.181, -569.497, 2153
334.405, -245.708, -528.342, 2153
336.039, -243.458, -504.984, 2153
335.916, -243.628, -411.139, 2153
335.746, -243.861, -332.118, 2153
336.243, -243.178, -826.895, 2153
336.243, -243.178, -805.176, 2153
336.243, -243.178, -759.716, 2153
336.243, -243.178, -744.56, 2153
336.243, -243.178, -670.936, 2153
336.243, -243.178, -473.386, 2153
336.422, -242.932, -447.799, 2153
336.579, -242.715, -385.891, 2153
336.243, -243.178, -311.956, 2153
336.243, -243.178, -271.011, 2153
339.165, -239.155, -679.425, 2153
339.165, -239.155, -268.239, 2153
344.187, -231.796, -350.689, 409
350.305, -222.462, -940.764, 2152
363.077, -201.043, -1566.19, 3628
368.943, -190.011, -656.387, 2153
367.834, -192.097, -887.241, 2153
367.834, -192.097, -843.959, 2153
367.834, -192.097, -693.959, 2153
370.43, -187.106, -867.535, 2153
370.33, -187.311, -804.011, 2153
370.391, -187.187, -753.72, 2153
370.548, -186.864, -721.675, 2153
370.612, -186.733, -832.459, 2153
370.176, -187.628, -696.763, 2153
370.176, -187.628, -682.585, 2153
372.362, -183.145, -884.607, 2153
372.362, -183.145, -785.599, 2153
372.362, -183.145, -677.444, 2153
411.269, -81.5528, 867.507, 6362
412.63, -74.1538, 859.767, 6362
276.965, 314.759, 1416.23, 6742
268.562, 321.925, 377.621, 421
156.134, 389.08, 1223.73, 3803
144.648, 393.496, 1500.5, 6742
-136.935, 396.303, 1182.31, 4631
-271.988, 319.051, 1142.02, 462
-272.978, -318.22, 494.825, 402
-142.434, -394.301, 468.842, 2246
-68.0362, -413.708, 512.012, 2246
-67.9436, -413.725, 1388.69, 6074
261.332, -327.845, 1637.02, 4446
272.941, -318.251, 49.4032, 403
319.638, -271.288, 1046.93, 5336
156.441, 388.956, -1603.82, 3354
-396.104, 137.48, -1310.66, 3322
-390.443, -152.761, -1159.14, 1328
-388.982, -156.376, -808.158, 1328
-329.65, -259.021, -630.914, 1328
-327.647, -261.586, -1490.62, 256
-324.397, -265.616, -45.5617, 2246
-325.078, -264.805, -1516.15, 256
-272.477, -318.64, -1285.46, 3569
65.5385, -414.149, -1345.42, 2974
73.3103, -412.778, -1006.26, 2121
271.754, -319.247, -1277.55, 5336
315.737, -275.879, -404.983, 2153
315.443, -276.206, -1020.78, 2153
315.832, -275.774, -660.851, 2153
318.937, -272.123, -559.647, 2153
324.928, -264.984, -555.353, 2153
322.747, -267.583, -478.964, 2153
321.515, -269.051, -264.409, 2153
322.018, -268.451, -178.423, 2153
325.119, -264.756, -146.951, 2153
319.641, -271.284, -938.503, 2153
319.141, -271.88, -990.212, 2153
321.359, -269.237, -959.384, 2153
319.201, -271.809, -760.391, 2153
319.217, -271.789, -1008.53, 2153
318.194, -273.009, -162.965, 2153
323.376, -266.833, -1239.33, 2153
322.282, -268.137, -1182.18, 2153
322.938, -267.356, -1145.81, 2153
322.627, -267.726, -1094.44, 2153
321.359, -269.237, -920.718, 2153
323.554, -266.621, -823.208, 2153
324.524, -265.465, -1218.95, 2153
324.524, -265.465, -1200.04, 2153
324.524, -265.465, -1159.45, 2153
325.175, -264.69, -675.281, 2153
329.578, -259.114, -339.76, 2153
329.934, -258.658, -258.966, 2153
329.6, -259.086, -204.728, 2153
326.633, -262.883, -729.504, 2153
327.417, -261.879, -501.973, 2153
327.647, -261.586, -617.925, 2153
328.491, -260.505, -600.83, 2153
327.647, -261.586, -576.771, 2153
327.647, -261.586, -525.218, 2153
327.647, -261.586, -378.004, 2153
327.647, -261.586, -128.566, 2153
394.166, -142.807, -457.73, 417
405.643, 121.84, 396.839, 406
402.27, 132.455, 1591.92, 6758
368.317, 209.081, 1450.19, 4486
361.236, 221.104, 155.994, 440
355.457, 230.352, 1428.88, 5564
216.521, 364.022, 1061.2, 4056
214.824, 365.002, 972.081, 3816
-0.776711, 423.513, 1587.8, 5767
-127.648, 403.832, 1307.87, 4823
-368.885, 208.098, 1522.08, 6614
-368.997, 207.904, 129.786, 404
-404.254, 126.348, 1000.55, 4824
-405.587, 122.034, 1591.03, 4887
-423.513, 7.06051, 447.661, 3820
-412.655, -95.5461, 1626.24, 355
-412.713, -95.3156, 1600.57, 355
-412.234, -97.2371, 920.573, 5274
-309.473, -289.201, 1622.77, 462
-308.737, -289.964, 1452.36, 6361
-226.555, -357.829, 179.177, 6414
-221.376, -361.066, 578.474, 4883
-220.137, -361.84, 224.159, 6414
-218.251, -363.023, 168.752, 6414
-198.754, -373.978, 439.92, 2246
-119.509, -406.311, 481.324, 2246
-97.3048, -412.217, 498.616, 2246
-3.47028, -423.513, 116.515, 2246
19.7095, -423.082, 371.042, 5336
21.4994, -423.02, 761.675, 3802
129.788, -403.137, 569.904, 6457
314.289, -283.877, 469.226, 5336
361.618, -220.492, 85.8053, 412
413.143, -93.2975, -116.408, 410
412.217, 97.3048, -1450.69, 1390
370.357, 205.547, -883.565, 2785
363.809, 216.889, -817.966, 3259
361.175, 221.202, -1359.02, 2121
308.549, 290.158, -947.263, 2152
285.821, 312.538, -1539.03, 1345
281.213, 316.687, -122.156, 396
192.364, 377.379, -1449.06, 1516
-127.052, 404.026, -832.928, 1397
-284.478, 313.747, -1021.55, 2474
-311.857, 286.577, -796.355, 428
-360.405, 222.433, -1331.92, 428
-365.206, 214.47, -1419.22, 3315
-412.498, 96.179, -1207.7, 428
-414.706, 85.9442, -506.932, 428
-422.955, 22.7672, -1415.58, 3554
-358.025, -226.242, -661.082, 2246
-360.399, -222.443, -609.091, 1328
-289.266, -309.411, -900.591, 1328
-283.635, -314.506, -904.162, 1328
-218.543, -362.836, -1275.37, 3569
-210.196, -367.673, -1273.58, 3569
-195.623, -375.643, -1271.69, 3569
19.9047, -423.076, -459.297, 2246
85.5904, -414.781, -997.935, 2121
95.3069, -412.715, -882.405, 712
216.371, -364.108, -1523.02, 3627
283.521, -314.608, -693.266, 5336
284.402, -313.816, -864.008, 3552
290.377, -308.338, -565.69, 2153
290.377, -308.338, -432.453, 2153
290.377, -308.338, -347.862, 2153
290.377, -308.338, -212.148, 2153
290.377, -308.338, -190.183, 2153
290.377, -308.338, -166.8, 2153
290.377, -308.338, -92.1999, 5336
308.791, -289.908, -463.352, 2153
308.338, -290.377, -269.603, 2153
308.723, -289.978, -208.662, 2153
315.182, -282.884, -565.908, 2153
316.748, -281.146, -483.251, 2153
310.156, -288.467, -349.741, 2153
310.009, -288.63, -177.689, 2153
309.546, -289.144, -136.384, 2153
315.012, -283.073, -141.427, 2153
314.244, -283.926, -1008.3, 2153
316.197, -281.757, -939.01, 2153
316.052, -281.918, -959.507, 2153
357.27, -227.45, -644.525, 2153
361.013, -221.461, -940.91, 2152
367.609, -210.307, -650.504, 2153
373.5, -199.653, -1571.33, 3628
426.673, -30.8759, 1015.27, 4826
423.408, 61.0749, 16.7245, 546
349.856, 246.26, 1478.69, 6713
349.076, 247.333, 112.843, 411
235.605, 357.088, 919.745, 4886
174.604, 390.533, 1458.32, 6225
159.409, 396.978, 1492.51, 6742
161.218, 396.247, 1237.45, 3803
-31.5931, 426.623, 419.555, 3815
-244.795, 350.889, 1606.74, 6605
-241.516, 353.101, 576.365, 5552
-245.625, 350.318, 550.187, 5552
-256.161, 342.663, 213.063, 4062
-253.725, 344.433, 563.987, 5552
-345.041, -252.887, 748.969, 3819
-337.348, -263.056, 792.261, 504
-247.958, -348.622, 224.984, 462
-244.467, -351.11, 1546.61, 6609
-188.622, -383.96, 446.575, 2246
-175.379, -390.188, 456.302, 2246
33.7079, -426.475, 1544.32, 5336
37.3831, -426.215, 945.772, 5336
42.2633, -425.702, 217.748, 420
425.379, -45.3383, -1326.21, 1686
161.378, 396.183, -1613, 3354
27.2279, 426.928, -980.558, 2497
-172.051, 391.67, -1101.15, 2138
-181.647, 387.362, -1166.73, 3362
-337.475, 262.894, -137.943, 503
-349.616, 246.59, -1230.53, 2471
-425.072, 48.2583, -1378.43, 3211
-426.69, 30.6339, -378.098, 6603
-425.205, -46.992, -1310.42, 2246
-424.995, -48.9917, -1330.64, 3005
-396.365, -160.927, -1169.04, 1328
-393.403, -168.158, -813.909, 1328
-355.103, -238.547, -1343.71, 3211
-355.89, -237.381, -613.953, 1328
-352.53, -242.362, -621.437, 1328
-264.523, -336.202, -1283.3, 3569
-256.726, -342.252, -991.522, 2437
-253.938, -344.277, -1580.98, 1137
-240.151, -354.021, -1278.29, 3569
-242.811, -352.227, -1426.76, 1328
-183.617, -386.401, -1268.62, 3569
-186.508, -384.991, -1441.99, 713
-172.628, -391.413, -1138.71, 2055
-167.348, -393.771, -1266.06, 3569
-155.751, -398.456, -1263.45, 3569
-164.389, -394.966, -1633.23, 1137
-164.347, -394.983, -1548.75, 1137
-53.7024, -424.444, -185.087, 512
29.6055, -426.762, -454.007, 2246
29.2518, -426.787, -183.627, 5336
31.7441, -426.612, -1365.43, 5336
36.3979, -426.287, -784.337, 5336
340.785, -258.657, -593.45, 2153
336.094, -264.661, -481.302, 2153
335.431, -265.51, -284.739, 2153
335.19, -265.818, -177.646, 2153
339.729, -260.009, -174.172, 2153
337.585, -262.753, -794.082, 3514
341.444, -257.839, -366.641, 2153
355.667, -237.711, -641.305, 2153
354.35, -239.663, -362.6, 409
423.134, -87.4168, 874.518, 6362
425.217, -76.6259, 874.24, 6362
277.013, 331.576, 1422.52, 6742
275.359, 332.964, 390.402, 421
-141.44, 408.312, 1177.86, 4631
-282.822, 326.702, 1134.9, 462
-324.197, -285.65, 1635.77, 462
-279.921, -329.136, 506.072, 402
-149.226, -405.477, 471.022, 2246
-140.171, -408.753, 475.199, 2246
-69.0651, -426.55, 1389.67, 6074
282.409, -327.048, 48.828, 403
327.327, -282.077, 472.027, 5336
334.496, -273.533, 1050.67, 5336
403.77, 153.916, -799.816, 2787
-287.38, 322.64, -1013.46, 2474
-323.545, 286.374, -783.87, 428
-408.701, 140.333, -1308.93, 3322
-336.167, -271.512, -1521.12, 256
-335.217, -272.674, -1545.34, 256
-333.496, -274.725, -43.7911, 2246
-324.551, -285.257, -38.5261, 2246
-280.613, -328.555, -1285.25, 3569
-135.597, -410.239, -1260.4, 3569
66.831, -426.916, -1361.93, 2974
68.5884, -426.634, -1009.08, 2121
287.929, -322.145, -866.484, 3552
323.166, -286.796, -275.198, 2153
323.797, -286.094, -144.459, 2153
332.281, -276.173, -473.541, 2153
328.111, -281.143, -347.244, 2153
329.985, -278.909, -204.126, 2153
327.136, -282.305, -174.942, 2153
331.89, -276.639, -177.577, 2153
333.91, -274.231, -360.895, 2153
330.94, -277.77, -264.834, 2153
332.523, -275.884, -129.954, 2153
335.954, -271.785, -587.109, 2153
405.931, -147.981, -468.988, 417
408.48, -141.011, -740.747, 447
409.617, -137.512, -818.451, 447
435.039, -33.8089, 1023.7, 4826
418.427, 123.785, 409.787, 406
415.615, 132.887, 1596.23, 6758
378.655, 216.826, 1448.92, 4486
373.197, 226.164, 160.965, 440
365.268, 238.767, 1426.41, 5564
242.249, 362.919, 925.496, 4886
225.737, 373.463, 1068.32, 4056
222.446, 375.41, 989.755, 3816
-9.90528, 436.258, 1595.83, 5767
-31.7484, 435.183, 421.244, 3815
-134.059, 415.234, 1324.99, 4823
-247.979, 359.054, 1629.66, 6605
-378.601, 216.919, 1538.51, 6614
-379.023, 216.188, 133.577, 404
-416.792, 129.265, 1592.93, 4887
-419.052, 121.606, 1010.08, 4824
-418.508, 123.502, 1280.92, 6034
-436.337, 6.32436, 451.024, 3820
-425.713, -95.8447, 1636.12, 355
-424.454, -101.236, 931.995, 5274
-319.233, -297.558, 1478.72, 6361
-235.149, -367.582, 142.29, 6414
-229.243, -371.273, 574.678, 4883
-226.368, -373.069, 230.972, 463
-228.884, -371.497, 108.461, 6414
-133.455, -415.43, 479.941, 2246
-100.285, -424.692, 495.884, 2246
-27.4415, -435.484, 106.141, 2246
12.0283, -436.183, 366.663, 5336
18.9159, -435.943, 763.544, 3802
27.5158, -435.479, 1541.39, 5336
30.0238, -435.304, 942.272, 5336
131.005, -416.226, 572.617, 6457
372.542, -227.212, 89.0212, 412
425.974, -94.6152, -118.795, 410
425.313, 97.7287, -1450.96, 1390
383.2, 208.728, -884.847, 2785
375.566, 222.176, -825.682, 3259
373.114, 226.296, -1357.21, 2121
321.518, 295.014, -947.168, 2152
300.687, 316.21, -992.62, 3511
294.829, 321.685, -1543.53, 1345
291.117, 325.027, -126.17, 396
203.717, 385.864, -1449.38, 1516
30.3635, 435.28, -968.32, 2497
-128.429, 417.063, -833.729, 1397
-377.515, 218.8, -1322.67, 428
-377.87, 218.184, -1421.89, 3315
-385.706, 204.016, -1306.65, 428
-416.75, 129.394, -1239.76, 428
-423.719, 104.185, -524.196, 428
-435.08, 33.2235, -429.613, 6603
-435.8, 22.9988, -1428.93, 3554
-364.124, -240.463, -1344.86, 3211
-317.604, -299.244, -32.2127, 2246
-316.438, -300.452, -887.922, 1328
-297.958, -318.846, -1288.15, 3569
-300.463, -316.426, -896.637, 1328
-190.473, -392.57, -1447.29, 713
15.5627, -436.06, -461.421, 2246
22.2615, -435.826, -1370.11, 5336
22.6617, -435.818, -186.938, 5336
26.8638, -435.525, -789.35, 5336
89.8595, -426.985, -999.063, 2121
101.436, -424.405, -870.023, 712
218.046, -377.95, -1527.18, 3627
293.877, -322.542, -1270.72, 5336
299.182, -317.664, -687.825, 5336
317.825, -299.015, -351.085, 2153
317.758, -299.084, -143.867, 2153
316.433, -300.456, -84.4707, 5336
325.048, -291.094, -578.455, 2153
321.644, -294.875, -463.409, 2153
324.012, -292.244, -351.946, 2153
360.859, -245.303, -370.962, 409
374.699, -223.677, -940.914, 2152
388.078, -199.554, -1578.72, 3628
436.129, 62.7138, 15.8147, 546
361.966, 251.307, 1498.56, 6713
359.144, 255.295, 115.692, 411
269.087, 348.912, 1431.24, 6742
181.131, 401.665, 1481.02, 6742
167.517, 407.535, 1255.29, 3803
-252.206, 361.36, 546.169, 5552
-266.694, 350.781, 197.611, 4062
-355.231, -260.682, 761.931, 3819
-345.462, -273.503, 817.48, 504
-258.346, -356.928, 230.787, 462
-251.427, -361.885, 1559.05, 6609
-70.1741, -435.036, 1391.36, 6074
44.051, -438.41, 225.709, 420
345.92, -272.916, 1055.31, 5336
437.768, -50.1549, -1306.15, 1686
167.142, 407.686, -1625.11, 3354
-182.398, 401.101, -1089.77, 2138
-185.517, 399.713, -1166.34, 3362
-346.137, 272.638, -144.036, 503
-359.391, 254.956, -1227.38, 2471
-400.451, 183.859, -1287.05, 428
-409.112, 163.612, -1269.27, 428
-438.29, 45.1926, -1377.66, 3211
-437.689, -50.9069, -1328.24, 3005
-434.99, -70.4353, -1302, 2246
-405.389, -172.767, -1180.6, 1328
-399.415, -186.19, -821.401, 1328
-361.66, -251.76, -652.856, 2246
-343.498, -276.015, -1582.83, 256
-341.543, -278.436, -1597.82, 256
-265.034, -352.068, -1000.16, 2437
-257.807, -357.319, -1415.26, 1328
-258.4, -356.889, -1576.92, 1137
-173.307, -405.149, -1550.98, 1137
-172.138, -405.668, -1637.02, 1137
-56.38, -437.019, -158.853, 512
56.5541, -436.995, -1014.98, 2246
67.7485, -435.421, -1380.66, 2974
347.503, -270.89, -793.594, 3514
435.438, -91.2167, 881.1, 6362
437.931, -78.3758, 881.87, 6362
282.642, 343.594, 400.284, 421
-139.508, 422.453, 1341.27, 4823
-144.585, 420.815, 1170.02, 4631
-294.732, 333.277, 1127.9, 462
-287.015, -339.925, 521.336, 402
291.021, -336.564, 51.4926, 403
341.564, -285.062, 477.658, 5336
435.224, 92.2225, -1451.76, 1390
420.051, 146.684, -788.976, 2787
332.217, 295.909, -946.706, 2152
297.784, 330.529, -128.246, 396
-80.4132, 437.572, -489.953, 3493
-87.3051, 436.269, -529.825, 3493
-86.6108, 436.417, -446.801, 3493
-93.6281, 434.925, -677.956, 3493
-91.9847, 435.275, -564.207, 3493
-93.4408, 434.965, -437.633, 3493
-292.645, 335.156, -1002.32, 2474
-339.793, 287.172, -769.964, 428
-420.737, 144.791, -1249.72, 428
-420.949, 144.139, -1307.6, 3322
-332.945, -295.101, -39.9474, 2246
293.691, -334.214, -869.976, 3552
334.255, -293.646, -355.359, 2153
343.581, -282.659, -359.704, 2153
339.478, -287.548, -583.528, 2153
418.174, -151.841, -1597.34, 447
419.372, -148.55, -1511.39, 447
419.799, -147.376, -1429.74, 447
418.62, -150.615, -1349.9, 447
420.339, -145.893, -1257.91, 447
419.862, -147.201, -1181.71, 447
418.984, -149.616, -1109.47, 447
419.083, -149.344, -1029.89, 447
419.929, -147.019, -960.579, 447
419.065, -149.392, -821.655, 447
418.984, -149.615, -742.834, 447
420.013, -146.786, -654.984, 447
420.247, -146.144, -566.515, 447
417.553, -153.546, -483.905, 417
421.306, -143.038, -1588.09, 447
422.682, -138.804, -1418.77, 447
421.224, -143.291, -1340.4, 447
422.893, -138.155, -1095.7, 447
422.841, -138.316, -1021.38, 447
423.101, -137.515, -893.939, 447
447.722, -36.2833, 1029.66, 4826
430.036, 129.828, 418.364, 406
428.28, 135.411, 1598.82, 6758
389.045, 224.479, 1446.69, 4486
384.959, 231.542, 165.953, 440
375.03, 247.229, 1423.87, 5564
369.947, 254.764, 1516.97, 6713
364.891, 261.932, 118.363, 411
256.618, 368.697, 1442.93, 6742
250.133, 373.071, 931.802, 4886
237.017, 381.538, 1453.15, 6742
236.724, 381.721, 1083.78, 4056
230.292, 385.689, 1006.99, 3816
213.622, 395.123, 1466.17, 6742
194.547, 404.852, 1476.13, 6742
187.554, 408.165, 1494.06, 6225
-16.4157, 448.863, 1601.06, 5767
-32.0797, 448.016, 423.125, 3815
-253.947, 370.498, 1636.87, 6605
-257.13, 368.352, 504.245, 5552
-388.811, 224.884, 1552.96, 6614
-389.119, 224.351, 136.59, 404
-427.969, 136.367, 1593.65, 4887
-430.036, 129.828, 1014.27, 4824
-449.163, 6.29212, 453.261, 3820
-437.42, -102.246, 939.29, 5274
-329.998, -304.763, 1515.29, 6361
-256.378, -368.859, 1575.91, 6609
-252.081, -371.757, 84.0577, 6414
-243.222, -377.66, 107.067, 6414
-236.811, -381.667, 570.553, 4883
-232.602, -384.297, 236.759, 463
-43.3922, -447.076, 99.398, 2246
3.33766, -449.163, 361.913, 5336
14.5458, -448.928, 765.612, 3802
21.8698, -448.673, 1536.9, 5336
23.636, -448.607, 937.848, 5336
44.0597, -447.006, 231.29, 420
133.321, -428.959, 574.854, 6457
382.793, -235.008, 91.1003, 412
439.08, -94.6433, -122.513, 410
396.121, 211.746, -886.603, 2785
387.383, 227.357, -833.664, 3259
385.58, 230.48, -1356.19, 2121
303.653, 330.998, -1547.96, 1345
214.438, 394.689, -1449.17, 1516
33.3993, 447.924, -959.368, 2497
-96.0468, 438.782, -618.153, 3493
-97.4784, 438.477, -1012.54, 3493
-99.1298, 438.126, -874.916, 3493
-98.1284, 438.339, -807.195, 3493
-96.065, 438.778, -741.817, 3493
-101.696, 437.557, -575.059, 3493
-130.993, 429.715, -835.63, 1397
-188.528, 407.731, -1166, 3362
-192.786, 405.711, -1073.91, 2138
-365.499, 261.094, -1224.27, 2471
-389.844, 223.096, -1423.09, 3315
-402.475, 199.42, -1296.33, 428
-409.481, 184.598, -1283.92, 428
-430.036, 129.828, -556.01, 428
-447.49, 39.6008, -1377.21, 3211
-447.714, 36.3947, -483.068, 6603
-448.34, 27.4538, -485.036, 6603
-448.34, 27.4538, -451.148, 6603
-448.634, 22.9866, -1449.32, 3554
-409.558, -184.426, -1192.27, 1328
-396.733, -210.594, -833.026, 1328
-377.684, -243.184, -1345.21, 3211
-327.452, -307.508, -884.387, 1328
-325.767, -309.253, -30.1101, 2246
-328.235, -306.697, -1294.21, 3569
-306.839, -328.098, -19.6321, 2246
-256.141, -369.018, -1574.86, 1137
-196.625, -403.839, -1451.09, 713
-184.657, -409.455, -1554.43, 1137
-132.182, -429.329, -1258.65, 3569
-9.41916, -449.107, -471.541, 2246
13.1071, -448.979, -1376.19, 5336
13.9154, -448.95, -190.191, 5336
20.2062, -448.731, -792.915, 5336
94.7321, -439.061, -1001.12, 2121
102.584, -437.336, -858.703, 712
220.346, -391.431, -1531.01, 3627
307.032, -327.912, -1266.84, 5336
328.7, -306.205, -81.253, 5336
370.837, -253.445, -382.732, 409
391.193, -220.759, -941.386, 2152
401.647, -201.119, -1583.18, 3628
427.963, -136.386, -951.821, 447
428.278, -135.417, -727.927, 447
428.036, -136.161, -640.51, 447
428.139, -135.843, -551.036, 447
448.661, 65.695, 16.9989, 546
449.797, 57.612, 9.36808, 546
287.148, 350.975, 410.884, 421
265.723, 367.42, 1437.4, 6742
173.874, 418.798, 1270.27, 3803
-278.416, 357.898, 181.651, 4062
-366.256, -267.326, 769.133, 3819
-353.896, -283.538, 842.894, 504
-269.695, -364.534, 239.892, 462
-58.5009, -449.672, 92.0492, 2246
-71.3764, -447.862, 1393.1, 6074
352.261, -285.631, 478.945, 5336
359.256, -276.678, 1058.37, 5336
450.135, -55.1803, -1284.07, 1686
173.347, 419.011, -1634.41, 3354
-72.2689, 447.69, -465.341, 3493
-353.624, 283.887, -754.3, 428
-354.112, 283.262, -148.262, 503
-419.417, 172.344, -1271.64, 428
-450.275, -53.8564, -1325.37, 2246
-355.31, -281.728, -639.959, 2246
-359.941, -275.801, -864.092, 1328
-351.949, -285.987, -1635.8, 256
-352.735, -285.05, -1612.83, 256
-272.315, -362.631, -1403.98, 1328
-272.534, -362.472, -1008.9, 2437
-57.1565, -449.861, -151.047, 512
48.3645, -450.852, -1018.36, 2246
68.7787, -448.227, -1398.69, 2974
355.914, -280.955, -792.301, 3514
423.889, -161.137, -1605.64, 447
424.027, -160.759, -1528.48, 447
424.161, -160.39, -1442.97, 447
423.76, -161.491, -1360.37, 447
423.972, -160.91, -1270.74, 447
423.473, -162.279, -1196.72, 447
424.204, -160.273, -1116.27, 447
424.213, -160.247, -1041.1, 447
424.125, -160.488, -970.464, 447
423.65, -161.794, -907.338, 447
424.08, -160.612, -835.783, 447
424.387, -159.769, -760.363, 447
424.124, -160.492, -581.646, 447
425.13, -157.727, -670.368, 447
425.177, -157.597, -497.409, 417
447.848, -94.5176, 884.715, 3804
450.433, -81.3303, 896.914, 6362
-147.63, 433.299, 1161.83, 4631
-146.222, 433.757, 1353.69, 4823
-305.737, 340.626, 1120.71, 462
-435.048, 142.247, 1597.21, 4887
-337.655, -309.037, 1535.6, 6361
-294.409, -350.463, 537.46, 402
-81.3137, -450.436, 81.1845, 2246
300.124, -345.68, 52.0765, 403
447.974, -93.9218, -126.277, 410
449.086, 88.6911, -1452.35, 1390
434.423, 144.172, -780.912, 2787
347.368, 298.097, -946.622, 2152
307.391, 339.136, -132.207, 396
-79.5087, 450.754, -638.261, 3493
-79.3217, 450.787, -516.072, 3493
-81.684, 450.37, -480.211, 3493
-80.6619, 450.551, -439.313, 3493
-85.4113, 449.713, -572.208, 3493
-87.39, 449.363, -643.299, 3493
-88.2675, 449.176, -603.214, 3493
-94.6451, 447.821, -500.897, 3493
-92.4422, 448.289, -441.655, 3493
-88.2992, 449.169, -543.717, 3493
-95.26, 447.69, -540.163, 3493
-88.9041, 449.041, -1519.3, 3493
-98.4713, 447.007, -1536.03, 3493
-91.5745, 448.473, -723.449, 3493
-94.775, 447.793, -1596.15, 3493
-93.9227, 447.974, -1455.87, 3493
-91.5404, 448.481, -1380.8, 3493
-95.743, 447.587, -1308.82, 3493
