# format: x, y, z, (trackId)+
411.76, -51.8016, 1484.84, 4000
412.209, -47.9425, 1113.79, 9610
412.252, -47.5314, 116.578, 9613
413.114, -39.3303, 381.711, 9613
413.1, -39.4642, 264.144, 9613
412.264, -47.4226, 243.237, 9613
412.961, -40.7938, 200.484, 9613
412.264, -47.4226, 169.344, 9613
412.52, -44.9838, 141.582, 9613
412.85, -41.8449, 97.8594, 9613
413.203, -38.4912, 74.7199, 9613
412.708, -43.1941, 49.4943, 9613
412.678, -43.4835, 22.752, 9613
412.784, -42.4773, 451.366, 9613
412.784, -42.4773, 430.279, 9613
413.258, -37.9658, 410.323, 9613
412.784, -42.4773, 334.723, 9613
413.248, -38.0616, 296.214, 9613
412.958, -40.8212, 154.316, 9613
413.186, -38.651, 125.295, 9613
413.303, -37.5319, 718.453, 9613
413.303, -37.5319, 523.522, 9613
413.303, -37.5319, 503.953, 9613
413.303, -37.5319, 441.146, 9613
413.303, -37.5319, 319.704, 9613
413.387, -36.7347, 176.76, 9613
413.494, -35.4932, 809.195, 9613
413.423, -36.5093, 646.485, 9613
413.632, -33.5222, 551.784, 9613
413.457, -36.0144, 471.745, 9613
413.859, -30.2696, 1390.98, 7775
413.83, -30.6837, 1302.55, 9613
413.842, -30.5206, 1218.73, 9613
413.675, -32.9067, 1164.32, 9613
413.766, -31.6054, 1134.81, 9613
413.563, -34.5098, 1102.7, 9613
413.599, -33.9967, 1066.95, 9613
413.7, -32.5392, 996.065, 9613
413.6, -33.978, 957.15, 9613
413.619, -33.7082, 918.514, 9613
413.546, -34.7427, 863.873, 9613
413.538, -34.8641, 840.336, 9613
413.556, -34.6104, 754.864, 9613
413.578, -34.2905, 685.536, 9613
413.606, -33.8941, 618.899, 9613
413.431, -36.3931, 351.469, 9613
413.845, -30.4652, 1623.95, 9613
413.7, -32.5489, 1597, 9613
413.7, -32.5489, 1551.45, 9613
413.8, -31.1114, 1521.45, 9613
413.7, -32.5489, 1505.88, 9613
413.7, -32.5489, 1483.39, 9613
413.792, -31.2329, 1456.81, 9613
413.753, -31.7863, 1340.39, 9613
413.84, -30.5418, 1263.66, 9613
413.781, -31.3864, 1037.24, 9613
413.7, -32.5489, 889.165, 9613
413.7, -32.5489, 712.549, 9613
413.7, -32.5489, 580.953, 9613
413.7, -32.5489, 514.953, 9613
413.7, -32.5489, 250.802, 9613
413.7, -32.5489, 230.385, 9613
414.048, -27.5733, 1438.19, 9613
414.048, -27.5733, 1428.45, 9613
414.74, -13.6237, 599.063, 814
414.907, -8.83263, 236.215, 9613
414.962, 2.97522, 578.451, 601
414.962, -6.20508, 1260.35, 9613
414.962, -6.84138, 1174.82, 9613
414.962, 1.59236, 241.359, 9613
414.962, -2.85117, 1420.41, 9613
414.962, -4.28373, 1340.74, 9613
414.962, -1.92514, 1093.32, 9613
414.962, -1.9066, 1030.58, 9613
414.962, -1.7, 955.48, 9613
414.962, -2.35241, 892.712, 9613
414.962, -0.539894, 836.891, 9613
414.962, -0.306835, 647.279, 9613
414.962, 0.225134, 510.411, 9613
414.962, 0.539589, 430.141, 9613
414.962, 4.96263, 1490.23, 4698
414.962, -0.334282, 782.322, 9613
414.962, 1.04665, 721.416, 9613
414.962, 2.49773, 394.365, 9613
414.962, 2.44659, 368.421, 9613
414.962, 1.42379, 327.39, 9613
414.962, 0.724239, 283.993, 9613
414.962, 4.23285, 201.512, 9613
414.962, 2.59103, 147.098, 9613
414.683, 15.2412, 733.039, 9610
414.897, 9.12729, 96.2454, 9613
414.668, 15.6887, 62.3, 9613
414.837, 10.8298, 17.5266, 9613
413.905, 29.6102, 738.373, 9610
414.484, 21.336, 34.6032, 9613
414.339, 23.4064, 9.61012, 9613
414.169, 25.8375, 177.144, 9613
413.875, 30.043, 110.948, 9613
414.283, 24.2124, 81.409, 9613
413.86, 30.252, 251.465, 9613
413.629, 33.5612, 151.109, 9519
412.303, 47.0539, 339.529, 9610
411.612, 52.8581, 1458.53, 4000
382.317, 161.46, 214.912, 48
365.211, 197.03, 651.166, 9067
360.124, 206.171, 413.584, 9610
356.701, 212.1, 419.594, 9610
361.497, 203.793, 432.608, 9610
357.632, 210.488, 1013.13, 4001
358.118, 209.646, 442.514, 9520
351.468, 220.601, 1018.69, 4001
353.78, 216.901, 582.335, 4996
351.742, 220.163, 1541.9, 8937
352.926, 218.267, 553.66, 9610
352.926, 218.267, 525.953, 9610
352.926, 218.267, 476.453, 9610
343.098, 233.411, 1024.07, 4001
347.012, 227.608, 874.201, 925
334.133, 246.082, 1030.74, 4001
338.136, 240.572, 1450.34, 8949
333.835, 246.492, 1441.24, 8949
339.165, 239.155, 1044.15, 8949
329.205, 252.647, 844.601, 9610
254.189, 328.001, 422.192, 2753
255.508, 326.97, 495.655, 944
247.621, 333.015, 894.523, 4666
240.527, 338.169, 1257.51, 9610
245.544, 334.524, 182.776, 965
239.155, 339.165, 1293.17, 9610
235.242, 341.863, 1507.3, 8947
235.655, 341.584, 1370.21, 9610
236.321, 341.135, 1347.77, 9610
237.19, 340.549, 1327.18, 9610
235.652, 341.586, 1313.47, 9610
235.038, 342, 1405.95, 9610
232.261, 343.873, 249.385, 717
226.117, 348.021, 938.37, 4666
222.505, 350.278, 902.84, 261
220.063, 351.804, 882.053, 261
205.324, 360.613, 645.361, 793
206.527, 359.919, 397.115, 771
191.153, 368.336, 89.8697, 462
186.315, 370.816, 826.786, 5032
177.566, 375.083, 773.097, 215
169.539, 378.749, 312.712, 4909
169.605, 378.72, 788.079, 215
163.802, 381.304, 208.045, 956
161.121, 382.454, 1342.52, 9770
156.6, 384.281, 403.441, 579
155.45, 384.745, 337.983, 5032
53.6482, 411.501, 429.452, 4791
34.9349, 413.533, 204.826, 826
28.4588, 413.986, 1399.5, 2024
27.5733, 414.048, 1377.37, 2023
8.38676, 414.923, 1382.41, 2023
8.73411, 414.91, 1254.68, 619
4.00506, 414.962, 1406.71, 2023
7.5, 414.962, 534.468, 666
7.5, 414.962, 526.599, 666
1.18938, 414.962, 1424.54, 2023
-0.126228, 414.962, 538.963, 666
-4.59888, 414.962, 235.348, 952
-18.0297, 414.586, 1574.9, 9
-15.7721, 414.665, 47.318, 531
-35.3546, 413.504, 1110.64, 4791
-44.3466, 412.587, 623.353, 174
-47.4419, 412.262, 1015.3, 7776
-46.2197, 412.39, 378.271, 948
-48.387, 412.163, 262.231, 540
-160.457, 382.723, 1623.03, 7738
-183.44, 372.218, 925.331, 8462
-180.684, 373.563, 689.07, 775
-179.423, 374.178, 448.645, 33
-181.903, 372.968, 50.5484, 440
-184.334, 371.783, 308.926, 4883
-186.805, 370.577, 967.057, 4791
-187.628, 370.176, 947.678, 4791
-195.434, 366.06, 916.29, 8462
-193.429, 367.126, 409.597, 33
-195.957, 365.782, 588.115, 595
-205.022, 360.788, 852.08, 6439
-203.135, 361.877, 71.3347, 584
-215.232, 354.823, 932.641, 3565
-228.955, 346.103, 1621.43, 611
-228.905, 346.137, 1584.37, 611
-232.929, 343.423, 689.057, 1667
-241.636, 337.363, 700.442, 1668
-249.286, 331.805, 825.287, 8559
-252.382, 329.413, 464.148, 5032
-331.56, 249.624, 332.505, 496
-335.908, 243.639, 612.762, 4385
-333.32, 247.201, 643.198, 4385
-338.632, 239.889, 1598.23, 9594
-348.654, 225.104, 1189.12, 4578
-349.981, 222.98, 349.685, 3932
-352.363, 219.168, 337.252, 308
-357.967, 209.907, 198.48, 4884
-357.078, 211.448, 116.909, 546
-365.241, 196.973, 1629.61, 959
-364.675, 198.039, 224.858, 577
-370.819, 186.31, 1266.62, 917
-372.362, 183.145, 1285.84, 1058
-373.966, 179.856, 1247.85, 917
-375.388, 176.942, 151.594, 725
-376.844, 173.819, 236.556, 221
-376.306, 175.028, 633.051, 4995
-377.201, 173.018, 47.2321, 832
-380.257, 166.154, 348.652, 933
-382.762, 160.36, 1304.26, 9769
-384.449, 156.183, 32.9552, 8887
-384.732, 155.484, 1327.16, 3550
-411.773, 51.7108, 70.8433, 902
-411.911, 50.7819, 523.276, 635
-412.714, 43.1407, 75.5025, 664
-412.454, 45.61, 947.619, 4840
-412.474, 45.4247, 965.226, 4840
-413.214, 38.3846, 837.883, 1897
-412.784, 42.4773, 490.423, 635
-413.449, 36.1302, 498.292, 635
-413.932, 29.2332, 22.4185, 552
-413.935, 29.1908, 1195.28, 877
-413.7, 32.5489, 536.334, 722
-413.7, 32.5489, 516.508, 635
-414.255, 24.6055, 530.177, 722
-414.498, 20.5398, 1015.7, 1897
-414.962, -4.94655, 573.877, 3981
-414.962, 4.51982, 196.397, 690
-413.423, -36.3922, 213.7, 780
-412.435, -45.7927, 532.137, 455
-412.13, -48.6926, 1102.31, 1897
-381.87, -162.53, 1318.58, 1897
-382.18, -161.834, 824.238, 6863
-378.224, -170.719, 417.169, 648
-372.647, -182.561, 1308.91, 1897
-375.916, -175.859, 1050.95, 22
-363.79, -199.704, 1297.79, 1897
-361.056, -204.557, 109.912, 431
-355.574, -214.03, 844.861, 889
-352.251, -219.348, 829.57, 889
-345.495, -229.857, 1139.34, 1897
-348.002, -226.14, 1268.28, 964
-341.717, -235.457, 556.652, 836
-335.201, -244.612, 639.273, 582
-255.052, -327.326, 1605.13, 2790
-255.052, -327.326, 1590.45, 2790
-253.961, -328.179, 1552.21, 2790
-252.101, -329.632, 1522.1, 2790
-251.382, -330.193, 1457.59, 10601
-250.716, -330.714, 886.934, 2790
-251.151, -330.375, 1255.6, 543
-251.151, -330.375, 156.693, 2790
-249.042, -331.982, 1225.25, 543
-247.756, -332.917, 487.532, 3975
-247.286, -333.258, 234.209, 2790
-246.934, -333.514, 204.759, 2790
-246.738, -333.656, 172.43, 2790
-247.201, -333.32, 1257.41, 543
-244.832, -335.041, 911.956, 1897
-244.853, -335.025, 855.805, 2790
