# format: x, y, z, (trackId)+
411.15, -56.1436, 156.51, 6971
411.14, -56.2188, 620.889, 4744
412.539, -44.8082, 161.254, 6971
413.303, -37.5319, 297.166, 6971
414.673, -15.535, 370.716, 5533
414.425, 22.1744, 478.386, 5244
413.63, 33.5456, 923.092, 549
413.489, 35.557, 1208.53, 7068
412.925, 41.1291, 1593.02, 6161
412.013, 49.8063, 1142.54, 7432
411.596, 52.9712, 1632.47, 6773
411.769, 51.7393, 978.171, 549
383.333, 158.946, 579.215, 549
382.93, 159.944, 433.348, 549
383.507, 158.515, 550.014, 549
383.97, 157.37, 0.484796, 549
377.678, 171.946, 577.796, 549
378.502, 170.095, 509.819, 549
377.669, 171.966, 435.546, 549
376.585, 174.4, 361.419, 549
376.709, 174.122, 262.832, 549
382.094, 162.027, 119.865, 549
377.824, 171.618, 116.836, 549
377.778, 171.72, 535.885, 549
370.078, 187.828, 508.762, 549
370.56, 186.84, 360.496, 549
374.869, 178.005, 334.942, 549
373.47, 180.874, 396.073, 549
373.369, 181.082, 114.89, 549
370.059, 187.867, 819.682, 405
373.307, 181.209, 550.588, 549
367.346, 193.016, 576.32, 549
364.573, 198.232, 575.709, 549
366.822, 194.002, 536.569, 549
365.079, 197.279, 436.049, 549
365.273, 196.915, 1218.22, 5367
367.834, 192.097, 1205.07, 5367
360.524, 205.479, 505.384, 549
357.112, 211.388, 364.053, 549
361.921, 203.059, 335.546, 549
357.759, 210.268, 335.694, 549
362.672, 201.758, 401.059, 549
361.798, 203.273, 474.929, 549
359.514, 207.228, 437.494, 549
361.282, 204.166, 1460.27, 5680
349.469, 223.801, 502.372, 549
349.174, 224.272, 369.146, 3190
351.233, 220.977, 337.764, 549
350.812, 221.651, 404.688, 549
355.177, 214.665, 534.466, 549
354.004, 216.543, 475.211, 549
354.052, 216.466, 1576.32, 7358
348.581, 225.221, 839.595, 3190
341.646, 235.563, 466.681, 549
342.143, 234.825, 576.137, 549
340.942, 236.607, 940.602, 3190
343.367, 233.012, 914.241, 3190
344.126, 231.886, 821.97, 3190
342, 235.038, 162.954, 3190
339.531, 238.652, 340.283, 3190
336.075, 243.409, 524.481, 549
331.707, 249.421, 522.097, 549
339.133, 239.2, 667.584, 549
339.74, 238.364, 1071.61, 3190
337.704, 241.166, 981.327, 3190
338.247, 240.419, 855.498, 549
339.415, 238.812, 769.728, 3190
335.758, 243.845, 1328.69, 3190
338.249, 240.417, 294.972, 3190
339.518, 238.67, 92.976, 3190
334.48, 245.605, 1192.83, 3190
339.165, 239.155, 1024.08, 3190
335.698, 243.928, 954.91, 549
339.165, 239.155, 795.453, 3190
339.165, 239.155, 723.953, 3190
338.729, 239.756, 436.867, 3190
339.165, 239.155, 247.974, 3190
339.165, 239.155, 225.485, 3190
338.452, 240.136, 203.079, 3190
339.165, 239.155, 182.26, 3190
339.165, 239.155, 143.795, 3190
339.165, 239.155, 122.8, 3190
336.243, 243.178, 1163.95, 3190
336.243, 243.178, 1130.95, 3190
335.276, 244.509, 62.7834, 3190
334.737, 245.251, 32.5764, 3190
336.243, 243.178, 3.32745, 3190
331.602, 249.579, 667.617, 549
331.691, 249.466, 766.078, 549
327.151, 255.276, 1013.84, 6971
328.419, 253.653, 930.284, 549
327.985, 254.209, 1083.48, 6971
329.071, 252.819, 986.438, 6971
327.326, 255.052, 1113.87, 6971
327.326, 255.052, 1100.37, 6971
216.644, 353.94, 1126.97, 6776
201.977, 362.546, 1334.57, 6219
193.472, 367.103, 1252.66, 6025
51.0881, 411.861, 771.356, 6781
34.8347, 413.54, 1515.99, 6145
34.9369, 413.533, 802.481, 408
20.7428, 414.491, 1561.37, 6145
9.97139, 414.867, 1402.5, 4225
-196.963, 365.247, 173.979, 4590
-214.992, 354.973, 1004.91, 4590
-214.676, 355.17, 629.557, 4590
-225.544, 348.379, 1269.07, 4590
-361.465, 203.85, 776.936, 4396
-411.984, 50.0861, 727.266, 4590
-412.447, 45.6771, 1058.87, 4590
-412.23, 47.7455, 273.566, 4590
-413.309, 37.4817, 1397.79, 4590
-413.017, 40.2548, 1361.93, 4590
-414.534, 19.5277, 1318.39, 6926
-414.962, -3.70438, 1337.48, 6382
-414.962, 6.68183, 1238.41, 7374
-414.962, 5.48456, 749.659, 6382
-414.77, -12.7694, 746.521, 6382
-414.877, -9.68602, 1049.06, 6382
-414.347, -23.2936, 578.96, 6382
-413.902, -29.654, 859.593, 6382
-413.972, -28.6519, 658.747, 5889
-413.777, -31.4433, 1383.93, 6946
-382.341, -161.402, 1483.62, 5679
-378.516, -170.064, 787.376, 434
-365.994, -195.559, 6.59676, 6382
-363.646, -199.974, 601.662, 6382
-363.937, -199.427, 125.451, 6382
-362.334, -202.345, 526.186, 6382
-362.073, -202.795, 442.449, 6382
-362.729, -201.661, 350.633, 6382
-363.035, -201.13, 249.426, 6382
-361.37, -204.013, 687.042, 6382
-357.276, -211.104, 797.387, 6382
-352.766, -218.523, 905.662, 6382
-354.939, -215.047, 862.823, 6382
-353.919, -216.679, 751.893, 6382
-347.483, -226.91, 1209.43, 4228
