# format: x, y, z, (trackId)+
411.751, -51.8679, 1269.71, 6575
412.81, -42.2256, 371.945, 934
414.962, 0.629244, 149.241, 934
413.805, 31.0466, 529.067, 455
382.326, 161.44, 529.923, 6575
382.69, 160.537, 177.289, 6575
380.742, 165.063, 184.954, 6575
377.527, 172.284, 437.088, 459
374.385, 178.999, 514.456, 6575
373.559, 180.692, 75.8543, 412
348.812, 224.851, 964.284, 458
343.78, 232.4, 1115.36, 2004
345.3, 230.146, 1027.08, 6575
331.732, 249.386, 454.493, 491
239.839, 338.669, 214.065, 470
229.409, 345.797, 1621.35, 6467
214.634, 355.196, 1060.46, 2004
217.633, 353.323, 392.824, 399
215.414, 354.709, 797.244, 7363
212.732, 356.337, 1092.5, 2004
56.918, 411.041, 220.693, 6491
22.2007, 414.423, 448.437, 162
11.1552, 414.826, 1269.14, 7461
1.25312, 414.962, 944.436, 7782
1.04479, 414.962, 610.005, 437
-37.76, 413.279, 1551.36, 7390
-50.0393, 411.989, 833.482, 6824
-188.919, 369.524, 1243.78, 453
-192.097, 367.834, 1218.79, 453
-230.903, 344.789, 1244.66, 475
-235.038, 342, 1222.78, 475
-235.038, 342, 1208.47, 475
-246.902, 333.537, 585.251, 448
-246.224, 334.03, 460.255, 406
-248.699, 332.231, 869.156, 5997
-327.497, 254.834, 1312.59, 7733
-338.259, 240.402, 784.021, 214
-340.424, 237.374, 598.947, 7779
-351.394, 220.72, 1516.19, 4741
-412.347, 46.6314, 908.166, 5999
-414.962, 5.47267, 1595.14, 7148
-414.628, -16.816, 1145.48, 4509
-413.662, -33.0827, 317.923, 431
-413.03, -40.1295, 161.97, 427
-376.418, -174.776, 1329.24, 7733
-368.452, -190.935, 1329.36, 7733
-229.637, -345.643, 1434.64, 5333
-227.819, -346.869, 1238.45, 7360
-207.756, -359.21, 589.666, 177
-185.187, -371.366, 887.518, 6647
-185.755, -371.09, 335.816, 36
-178.596, -374.581, 576.47, 466
-175.407, -376.137, 883.105, 6647
-172.608, -377.383, 1071.3, 6647
-171.941, -377.68, 802.483, 6647
-172.128, -377.597, 1110.56, 6647
-171.458, -377.895, 1030.76, 6647
-171.429, -377.908, 984.296, 6647
-170.516, -378.315, 940.079, 6647
-170.218, -378.447, 910.35, 6647
-171.738, -377.77, 844.133, 6647
-166.44, -380.129, 1386.03, 6647
-165.79, -380.418, 1328.28, 6647
-164.624, -380.938, 1266.76, 6647
-165.023, -380.76, 1209.97, 6647
-164.797, -380.861, 1161.48, 6647
-155.555, -384.703, 789.061, 6647
-157.374, -383.968, 961.709, 6647
-159.658, -383.045, 1585.57, 6647
-161.426, -382.331, 1519.56, 6647
-161.775, -382.19, 1453.34, 6647
-158.242, -383.618, 888.906, 6647
-8.98964, -414.902, 530.333, 7464
2.40974, -414.962, 986.505, 6802
30.189, -413.865, 1302.91, 5141
155.273, -384.817, 702.926, 4501
162.799, -381.75, 1259.82, 5577
179.351, -374.213, 1286.66, 4512
179.688, -374.048, 885.395, 6476
189.304, -369.319, 6.79868, 934
212.613, -356.405, 679.445, 5258
215.916, -354.396, 264.459, 934
224.837, -348.821, 420.829, 934
244.228, -335.48, 1248.87, 471
239.155, -339.165, 1230.26, 471
332.636, -248.142, 535.945, 934
347.035, -227.573, 541.486, 934
344.218, -231.75, 1188.65, 7111
347.41, -227.018, 998.27, 6803
348.961, -224.614, 398.792, 1948
356.632, -212.22, 1398.39, 7381
373.421, -180.974, 1490.88, 4644
381.747, -162.807, 1466.62, 4644
414.962, -1.20961, -1371.31, 2940
414.962, -0.566034, -999.437, 2904
414.962, -5.07867, -712.454, 454
377.049, 173.358, -923.674, 416
372.835, 182.176, -468.64, 1588
371.474, 184.965, -1344.01, 3282
369.737, 188.519, -554.092, 429
358.382, 209.189, -843.843, 1799
335.292, 244.487, -467.114, 3102
331.852, 249.221, -678.802, 402
251.447, 330.143, -426.802, 193
200.585, 363.321, -1481.02, 337
200.404, 363.417, -1458.96, 337
188.821, 369.576, -24.5854, 467
181.855, 372.991, -1164.99, 3406
178.039, 374.853, -1383.43, 2462
54.4199, 411.392, -420.212, 6491
53.0825, 411.58, -1168.9, 6491
52.8595, 411.612, -1144.55, 6491
51.2371, 411.84, -864.325, 6491
53.4076, 411.535, -633.928, 6491
57.2188, 410.999, -492.953, 6491
57.2188, 410.999, -467.433, 6491
50.4895, 411.942, -676.29, 6491
50.4165, 411.949, -704.512, 6491
47.4226, 412.264, -914.779, 6491
47.4226, 412.264, -896.295, 6491
31.5273, 413.771, -1054.54, 1948
23.211, 414.353, -1066.98, 1948
-31.177, 413.796, -447.576, 401
-176.066, 375.815, -260.95, 462
-181.647, 373.093, -1038.89, 864
-204.245, 361.237, -1456.49, 3797
-220.386, 351.602, -1455.23, 3796
-235.879, 341.433, -948.564, 420
-230.903, 344.789, -934.715, 420
-247.025, 333.447, -1442.93, 6491
-251.325, 330.238, -1580.23, 2899
-250.099, 331.196, -1474.35, 6491
-328.592, 253.433, -1314.71, 2571
-348.405, 225.503, -1059.36, 544
-367.231, 193.232, -923.147, 1795
-378.139, 170.909, -999.201, 3398
-412.328, 46.8094, -1041.16, 515
-413.48, 35.6983, -723.474, 1892
-414.863, 10.0836, -1298.61, 3532
-414.962, -2.87152, -655.928, 1892
-414.04, -27.6896, -399.164, 864
-413.236, -38.177, -1387.54, 3935
-356.847, -211.848, -1345.44, 1279
-349.977, -222.988, -695.886, 543
-329.29, -252.539, -558.063, 3541
-170.421, -378.357, -396.915, 334
-165.793, -380.417, -1522.43, 4031
-37.529, -413.304, -945.025, 3527
18.5156, -414.569, -372.921, 4055
34.9485, -413.532, -1500.24, 203
184.82, -371.545, -601.58, 1892
198.29, -364.542, -811.229, 1892
226.028, -348.078, -58.3169, 425
250.547, -330.846, -1485.02, 2126
356.585, -212.302, -885.677, 2569
374.248, -179.279, -845.734, 621
376.697, -174.148, -862.68, 621
413.186, -70.997, 451.243, 934
413.833, -67.3297, 1517.46, 6221
414.475, -63.2004, 1228.73, 4507
415.033, 59.2315, 1081.07, 7613
414.255, 64.7689, 601.768, 6575
412.183, 76.6852, 595.115, 6575
393.125, 145.668, 543.755, 6575
389.147, 155.967, 1120.12, 5549
324.653, 265.311, 879.902, 441
154.592, 389.703, 841.884, 434
80.4565, 411.502, 1114.23, 6491
80.3163, 411.543, 1573.35, 6491
72.2798, 412.96, 1482.62, 6491
79.5299, 411.682, 1341.96, 6491
76.3312, 412.246, 88.3982, 6491
78.8331, 411.805, 61.0133, 6491
72.1032, 412.991, 1415.48, 6491
77.3358, 412.069, 1309.8, 6491
72.4838, 412.924, 1279.84, 6491
75.5751, 412.379, 1166.57, 6491
77.3358, 412.069, 1142.37, 6491
77.3358, 412.069, 1095.66, 6491
75.1192, 412.459, 871.209, 6491
75.0475, 412.472, 854.45, 6491
73.2577, 412.788, 821.75, 6491
77.3358, 412.069, 649.053, 6491
77.3358, 412.069, 626.679, 6491
73.7896, 412.694, 598.996, 6491
70.8424, 413.214, 379.496, 6491
77.3358, 412.069, 359.349, 6491
71.5351, 413.091, 336.664, 6491
68.4868, 413.629, 1240.21, 6491
72.4865, 412.924, 1203.67, 6491
72.4865, 412.924, 1067.47, 6491
72.4865, 412.924, 1050.62, 6491
66.9864, 413.893, 1015.2, 6491
69.5671, 413.438, 924.101, 6491
72.4865, 412.924, 901.995, 6491
72.4865, 412.924, 839.771, 6491
69.5783, 413.436, 799.15, 6491
67.1627, 413.862, 768.23, 6491
67.8585, 413.74, 740.514, 6491
67.0298, 413.886, 706.137, 6491
68.5843, 413.612, 667.968, 6491
72.4865, 412.924, 636.995, 6491
72.4865, 412.924, 551.05, 6491
67.7975, 413.75, 474.787, 6491
72.4865, 412.924, 352.213, 6491
70.0201, 413.358, 135.574, 6491
67.6373, 413.779, 1461.92, 6491
67.6373, 413.779, 1220.55, 6491
66.8953, 413.909, 416.222, 6491
67.4007, 413.82, 318.063, 6491
65.7407, 414.118, 964.441, 6491
64.8638, 414.242, 987.211, 6491
65.5594, 414.144, 492.776, 6491
65.5532, 414.145, 282.799, 6491
62.7169, 414.543, 732.246, 6491
62.7169, 414.543, 684.004, 6491
62.4517, 414.581, 469.783, 6491
62.4657, 414.579, 440.131, 6491
62.7169, 414.543, 249.453, 6491
59.5861, 414.983, 1.42591, 6491
-146.802, 392.712, 654.262, 435
-395.489, 139.172, 1628.84, 7136
-414.586, -62.4152, 310.178, 439
-412.048, -77.4506, 1259.95, 7466
-412.13, -76.9891, 511.038, 444
-411.151, -82.107, 1274.35, 7466
-151.937, -390.776, 831.053, 6647
-146.821, -392.705, 957.813, 6647
-148.129, -392.229, 1362.65, 6647
-148.62, -392.05, 1565.76, 6647
-148.93, -391.937, 1498.96, 6647
-148.818, -391.978, 1431.77, 6647
-145.029, -393.357, 888.576, 6647
-148.155, -392.219, 1086.95, 6647
-147.685, -392.39, 1048.23, 6647
-146.364, -392.871, 1005.32, 6647
-150.628, -391.319, 807.423, 6647
-145.339, -393.244, 1298.21, 6647
-145.577, -393.158, 1239.72, 6647
-144.196, -393.66, 1191.58, 6647
-143.621, -393.869, 1141.95, 6647
-144.31, -393.619, 921.096, 6647
-144.495, -393.551, 861.189, 6647
-135.734, -396.71, 802.23, 6647
-68.6965, -413.592, 1174.71, 4506
82.6044, -411.045, 1277.83, 4740
136.372, -396.508, 573.204, 5928
269.85, -320.844, 930.132, 6473
321.637, -268.906, 47.167, 432
391.523, -150.068, 1298.09, 7147
392.839, -146.453, 495.699, 934
319.71, 271.202, -122.562, 446
152.517, 390.541, -29.8695, 436
135.01, 396.945, -1236.03, 1794
82.0333, 411.167, -1328.36, 6491
82.4845, 411.071, -779.158, 6491
80.4294, 411.508, -289.278, 6491
81.7588, 411.225, -39.9472, 6491
82.107, 411.151, -1600.77, 6491
80.6339, 411.464, -529.125, 6491
70.926, 413.199, -1361.05, 6491
80.0089, 411.597, -1027.25, 6491
73.8109, 412.69, -1047.02, 6491
76.9632, 412.134, -544.845, 6491
73.0495, 412.824, -0.725152, 6491
70.4423, 413.284, -1428.63, 6491
72.4865, 412.924, -256.703, 6491
72.4865, 412.924, -236.373, 6491
67.8874, 413.735, -212.942, 6491
64.3135, 414.319, -1385.99, 6491
59.0505, 415.059, -1095.15, 6491
60.2083, 414.896, -182.532, 6491
-139.124, 395.506, -647.918, 2568
-276.998, 314.73, -323.89, 449
-325.313, 264.525, -1478.23, 1772
-414.981, 59.604, -1217.44, 1889
-414.769, -61.1098, -1019.18, 3096
-414.159, -65.482, -535.652, 544
-412.704, -73.7327, -38.4447, 3226
-393.267, -145.275, -1479.16, 1772
-393.417, -144.864, -567.287, 543
-390.34, -153.014, -1479.5, 1772
-390.721, -152.073, -582.005, 543
-323.585, -266.584, -704, 2223
-319.684, -271.233, -42.0415, 400
-151.316, -391.027, -1636.46, 2389
61.7096, -414.685, -1521.56, 771
82.9317, -410.976, -1498.68, 771
79.784, -411.645, -1264.65, 1249
275.461, -316.113, -1048.27, 2224
390.423, -152.81, -1027.12, 2754
396.314, -136.905, -631.627, 443
395.864, -138.14, -1438.78, 1949
412.217, -97.3048, 474.323, 934
423.513, -5.35597, 147.9, 934
413.465, 91.781, 584.854, 6575
414.131, 88.6477, 1004.22, 4937
403.942, 127.309, 556.72, 6575
358.266, 225.857, 980.845, 458
354.816, 231.327, 1031.91, 6575
309.901, 288.759, 878.121, 441
228.392, 356.681, 1061.57, 2004
221.496, 360.99, 403.341, 399
220.525, 361.598, 804.669, 7363
23.0674, 422.934, 461.576, 162
13.4158, 423.302, 1307.47, 7461
11.5472, 423.367, 1291.93, 7461
2.25802, 423.513, 951.351, 7782
0.279417, 423.513, 627.489, 437
-9.63711, 423.434, 1631.53, 2341
-129.717, 403.16, 261.423, 6001
-191.918, 377.596, 1282.44, 453
-192.82, 377.133, 1255.47, 453
-306.653, 292.122, 123.554, 477
-315.319, 282.733, 198, 418
-355.66, 230.028, 1521.56, 4741
-405.405, 122.668, 1177.08, 4648
-414.803, 85.4873, 282.267, 7392
-423.48, 8.31973, 1606.05, 7148
-423.238, -15.2543, 1149.36, 4509
-405.504, -122.324, 494.327, 409
-405.643, -121.84, 357.293, 410
-405.017, -124.003, 561.993, 413
